Time	scenario	period	year	week	mean.effects.Inds	mean.effects.abovemass	mean.effects.NPFT	mean.effects.eveness	mean.effects.shannon	mean.effects.simpson	mean.effects.simpsoninv	min.effects.Inds	min.effects.abovemass	min.effects.NPFT	min.effects.eveness	min.effects.shannon	min.effects.simpson	min.effects.simpsoninv	max.effects.Inds	max.effects.abovemass	max.effects.NPFT	max.effects.eveness	max.effects.shannon	max.effects.simpson	max.effects.simpsoninv
22	0	before	1	22	1	1	1	1	1	1	1	1.02015040493637	1.01538903053718	1	1.00235930411016	1.00378985480608	1.00038306175425	1.03343755045102	0.954749967862193	0.979538546772804	1	0.997814410677356	0.996489190959798	0.999586650379782	0.965268046799512
22	1	before	1	22	1.0089985859365	1.00219521051873	1	1.00035603816503	1.00057191989158	1.00004874366704	1.00410787943731	1.03046664095642	1.01228031457329	1	1.00174620071341	1.00280499963425	1.00027766774486	1.02383221648032	0.980845867078031	0.984903101096852	1	0.99738413095834	0.995798013568104	0.99948705201554	0.957716933988833
23	0	before	1	23	1	1	1	1	1	1	1	1.02172501136585	1.01651644676166	1	1.00190721000637	1.00306416289408	1.00032320418663	1.02791177074473	0.959472624537248	0.979746628505499	1	0.998033534742924	0.996840636399195	0.999698629538458	0.974486160056678
23	1	before	1	23	1.00876794180685	1.00191202780504	1	1.00027717337858	1.00044531246115	1.00003744627013	1.00324022822838	1.03305838799767	1.01071940113547	1	1.00197617271156	1.0031749597972	1.00029459342693	1.0253292724988	0.981262583620186	0.979900920725407	1	0.997352232509665	0.995746042193088	0.999500620482318	0.959129201117966
24	0	before	1	24	1	1	1	1	1	1	1	1.02856107524048	1.016068343438	1	1.00203550736403	1.00327009438738	1.00033119179592	1.02872881143252	0.960765581763078	0.976907724590048	1	0.997791523254012	0.996452025898149	0.999620547074202	0.968126829850696
24	1	before	1	24	1.00882856766372	1.0026636181744	1	1.00038141940796	1.00061275998666	1.00005776733971	1.00496312640684	1.03290947423903	1.01335663830916	1	1.00215654270152	1.00346454073761	1.00036748197288	1.03201630799082	0.97815917775728	0.98338649261785	1	0.997770226867183	0.996417812710682	0.999581322354238	0.965213250446928
25	0	before	1	25	1	1	1	1	1	1	1	1.02232918839417	1.01362203043666	1	1.00180140744286	1.00289378460175	1.00027939749028	1.0241633323219	0.963130097606632	0.976889435461571	1	0.99758462510154	0.996119936821456	0.999656521667061	0.970955074348437
25	1	before	1	25	1.0098943709052	1.00159557179103	1	1.00043985666549	1.00070658664736	1.00006886589154	1.00589415103176	1.03071934750635	1.01358419078944	1	1.00181613327954	1.00291744021591	1.00031816232952	1.02766290084742	0.981849177697553	0.983066272746236	1	0.99776817121373	0.996414785671599	0.999562388718785	0.963573963015966
26	0	before	1	26	1	1	1	1	1	1	1	1.0236646382691	1.0203616455929	1	1.00220744592466	1.00354608682183	1.00034112303638	1.02972308330316	0.962609871534821	0.973647524840201	1	0.997538760232779	0.996046213496596	0.999622386226411	0.968098109617344
26	1	before	1	26	1.01244083840433	1.00405889417405	1	1.00049312385113	1.00079216436085	1.0000741699876	1.00628542550142	1.03255578093306	1.01810948661176	1	1.00192104652245	1.00308600889439	1.000288267983	1.02489757117153	0.982319134550372	0.983861694228367	1	0.997723636863553	0.996343203142743	0.999571679404766	0.964191675970664
27	0	before	1	27	1	1	1	1	1	1	1	1.05128412865592	1.02285130481584	1	1.00375101033178	1.00603719858132	1.00057260374962	1.04863114144005	0.940715385238597	0.975852690840331	1	0.996865345045424	0.994954816763797	0.999474180619177	0.957808312575693
27	1	before	1	27	1.00660293283643	1.00526879825485	1	1.00030377179184	1.00048891644345	1.00002750501901	1.00184790258179	1.03726808717491	1.01910856239254	1	1.00195433704856	1.00314547810146	1.00032803150954	1.02689529991514	0.950478003726809	0.990565745666887	1	0.997861646051622	0.996558349276153	0.999591694559767	0.966749874353555
28	0	before	1	28	1	1	1	1	1	1	1	1.04353694109452	1.01599684527418	1	1.00302903517324	1.00497792240879	1.00044988672292	1.03767450756182	0.955026339849362	0.980018734130909	1	0.997092904964413	0.995515814495302	0.999486273332566	0.959025726095235
28	1	before	1	28	1.01014410727502	1.00557262610653	1	1.00026289992063	1.00061936029517	1.00003659797273	1.0027453858233	1.03646218816666	1.02152185821459	1	1.00178564271555	1.00307090602398	1.00029673939808	1.02425880059154	0.966585397709957	0.991661096083369	1	0.997887543291886	0.996795145584026	0.99955405787338	0.964173145590837
29	0	before	1	29	1	1	1	1	1	1	1	1.03432808495056	1.01914512330221	1	1.00322510173638	1.00537186216071	1.00050190651442	1.04184661080263	0.951505858659831	0.975707742578129	1	0.996657088231684	0.994812984062768	0.999441170584449	0.955582722427762
29	1	before	1	29	1.0059044306115	1.00398020834303	1	1.0001544659765	1.00044473459404	1.00002951188436	1.00192268611346	1.03588429146832	1.01849626229996	1	1.00183912660925	1.0031575065923	1.0002935200531	1.02358623529889	0.968051995606005	0.991997458550164	1	0.9975925295869	0.996319304721729	0.999512452526143	0.960913749069847
30	0	before	1	30	1	1	1	0.999999999999999	1	1	1	1.03609058402861	1.01728079395089	1	1.00322417892693	1.00522249405251	1.00049813242663	1.04168433336465	0.953921334922527	0.9804275486529	1	0.997338868944197	0.995909792868975	0.999534237531618	0.96292188730176
30	1	before	1	30	1.0057210965435	1.00224035575025	1	1.00008038951226	1.00032536246278	1.00000737820909	1.00035926024971	1.0377115613826	1.01468105086365	1	1.00191173781424	1.00327498318498	1.0003238516186	1.0263734285685	0.972991656734207	0.988303960229641	1	0.997435287093076	0.996065086632384	0.999455822773757	0.957069282621944
31	0	before	2	1	1	1	1	1	1	1	1	1.03791011115288	1.01565832200676	1	1.0030551572984	1.0051179098292	1.00048827278852	1.04038857908689	0.948934113730334	0.982969368008713	1	0.996690310339612	0.994863262421758	0.999497251213105	0.960185322526259
31	1	before	2	1	1.00134242603233	1.00150272183878	1	0.999869553472003	0.999985462147267	0.999950210629228	0.995692664036685	1.0319228910487	1.01422329719352	1	1.00195610738324	1.00334718864202	1.0002869738843	1.02292980416738	0.964533104225957	0.977164005780565	1	0.996926347872181	0.995243551482451	0.999378526117857	0.951458670901135
32	0	before	2	2	1	1	1	1	1	1	1	1.03901011824942	1.01491347892276	1	1.00399320618748	1.00663116413325	1.00060532421973	1.05025435213255	0.933743752285749	0.978527642188183	1	0.996402920462649	0.994397498969921	0.999435602143528	0.955913315615504
32	1	before	2	2	1.00591247104718	1.00196427194338	1	1.00002066021695	1.00022840157446	0.999980632284003	0.998091045182759	1.0423320736316	1.02476711356489	1	1.00252560662672	1.00426575625914	1.00040235354412	1.03239579552393	0.970315738144581	0.973305959150798	1	0.997410922988478	0.996022149981993	0.999533541979689	0.963039216210191
33	0	before	2	3	1	1	1	1	1	1	1	1.04322836839905	1.01793378411732	1	1.0041109868444	1.00651662904016	1.00062266665113	1.05181442774683	0.931865682039849	0.975244963217611	1	0.994737014004359	0.99210318524618	0.999300361143386	0.946002211200585
33	1	before	2	3	1.00675769820259	1.00749778665456	1	0.999939232638295	1.00029812979883	0.999972316885021	0.997333257429902	1.03605266824578	1.03127671914394	1	1.00184604924005	1.00356673204089	1.00036412557423	1.02887290902417	0.957677302494078	0.968166785582213	1	0.997033226892384	0.993793983233589	0.999333057860953	0.948498216633612
34	0	before	2	4	1	1	1	1	1	1	1	1.04864502914763	1.03188578889282	1	1.00491140797354	1.0085122638132	1.00077990259354	1.06454591368817	0.91641720497873	0.957415718171151	1	0.993646321118442	0.990047117991488	0.999169149717595	0.936880909490101
34	1	before	2	4	1.0064597447613	1.00790112160992	1	0.999636743561608	0.999808518381245	0.999917010959402	0.992627361586552	1.05585315897274	1.03553028926703	1	1.00178601407025	1.00347017364357	1.00029287386211	1.02228122365118	0.947534268158185	0.955713230761301	1	0.996558152377777	0.994594293855765	0.999399137854315	0.953139722218067
35	0	before	2	5	1	1	1	1	1	1	1	1.03139411138702	1.02825676223817	1	1.00441117431284	1.00736393598335	1.00070120419281	1.05227292665425	0.911848173111032	0.97040681027005	1	0.993976717927183	0.989356729085004	0.999102637511054	0.936039811959697
35	1	before	2	5	1.00603050727208	1.00706556453034	1	1.00050140960751	1.00159022305315	1.00011435820506	1.00804071075711	1.04455480666903	1.03510231300311	1	1.00466112017549	1.00851628611727	1.00088335774225	1.06746755573651	0.955622561191912	0.963989117580281	1	0.995090693936151	0.991504475909403	0.999085328841173	0.934915205251344
36	0	before	2	6	1	1	1	1	1	1	1	1.03933315075996	1.04575899362186	1	1.00490179718806	1.00830324763169	1.00073057668811	1.05703854452493	0.90432014240723	0.95132236270025	1	0.994188617387936	0.9908038285174	0.999201204614359	0.94156010958339
36	1	before	2	6	1.00321785567575	1.01363328124018	1	1.00020795905205	1.00111828541942	1.00004908977617	1.00346509756435	1.04361221415857	1.04686434899903	1	1.003564435029	1.00673893065354	1.00063102493808	1.04837361712158	0.950739422155279	0.953681218044003	1	0.995737945086904	0.992057195910849	0.999086487273215	0.934094944728625
37	0	before	2	7	1	1	1	1	1	1	1	1.0680936175294	1.04890200085644	1	1.00318369420545	1.00632021614895	1.00068376485151	1.05252334526997	0.903397217744343	0.946784810437752	1	0.99481399429364	0.992776745882302	0.999232885618954	0.944227773997464
37	1	before	2	7	0.990984536390232	1.0158655937001	1	1.00044486155188	1.00169417111925	1.00015932497244	1.01148595684862	1.05203295719147	1.05556705853861	1	1.00233050601221	1.00493962556042	1.00056316744548	1.04259906545988	0.908412442533882	0.955183117711201	1	0.997152675442164	0.995852266451229	0.999620026043409	0.970818553551066
38	0	before	2	8	1	1	1	1	1	1	1	1.06422516844164	1.06198889646623	1	1.00372128968582	1.00658475158509	1.00064868396195	1.04851822914263	0.913497065855249	0.948704513336919	1	0.995119674967311	0.99258552091049	0.999174478647365	0.941423263966239
38	1	before	2	8	1.00206476852858	1.00645846385847	1	1.00028234121118	1.00084228043377	1.00009736438717	1.00663080796	1.06582808085199	1.05114517965544	1	1.00360270695374	1.00700625341129	1.00089419412214	1.06864038789021	0.904096935448815	0.947841197494638	1	0.995080764614927	0.993199256051911	0.999373802463634	0.954598022965064
39	0	before	2	9	1	1	1	1	1	1	1	1.05024003200427	1.04668658569282	1	1.00402549031279	1.00669156633503	1.0006632856984	1.04870742663707	0.927023603147086	0.937717681085489	1	0.994011549780479	0.990148953082629	0.999150901658068	0.941265612318085
39	1	before	2	9	1.00020002667022	1.00235473989504	1	1.00008034721748	1.00089818522791	1.00011801040607	1.0084408680463	1.05980797439658	1.04173781328463	1	1.00342829308059	1.00659250258813	1.00067710712725	1.04983886265907	0.920689425256701	0.945488347061614	1	0.993212041482125	0.991129729417157	0.999362955453261	0.955191622551089
40	0	before	2	10	1	1	1	1	1	1	1	1.08372707615921	1.06195411253581	1	1.00415475793265	1.00820942938119	1.00070076399596	1.05000823199954	0.899295267077761	0.929619679246002	1	0.99406022350103	0.988018268111127	0.999003516981424	0.933171710345902
40	1	before	2	10	0.99791783454793	1.00299841496586	1	0.999778862248722	0.999827137303779	1.00002789275928	1.00152319248453	1.0637863377913	1.0459481201203	1	1.00325785136219	1.00763219695823	1.00067575272672	1.04814195601352	0.909185552975094	0.952133132001484	1	0.993161392983575	0.990173448109071	0.999223145246251	0.946759065741167
41	0	before	2	11	1	1	1	1	1	1	1	1.07682303762192	1.04248063527386	1	1.00413452147502	1.00934098468782	1.00086678934717	1.061907708743	0.901672085462146	0.935605846648137	1	0.994373654292636	0.987275452771719	0.998763867702969	0.91963918639888
41	1	before	2	11	0.981978634463539	0.991836867369211	1	0.999492344351736	0.99955818945298	0.999985528642239	0.998824718345074	1.04068741291222	1.03599886071039	1	1.00488982008138	1.00767614575542	1.00064536633225	1.04453826644559	0.899024616813748	0.946164524859037	1	0.992115541509647	0.987683321029785	0.998823384295475	0.923186675750597
42	0	before	2	12	0.999999999999999	1	1	1	1	1	1	1.0752099500372	1.07654952787244	1	1.00409956191747	1.00842288252474	1.00091375675551	1.06356920343667	0.888327840969491	0.737461151712887	1	0.993312431788018	0.985837818953375	0.998797401046934	0.92302716196002
42	1	before	2	12	0.974912299351546	1.00898585892178	1	0.999207336660982	0.997750454023996	0.999849982404727	0.990498477791066	1.04028914638035	1.04992393412713	1	1.00444468253341	1.00864480411802	1.00088671202634	1.06147966868062	0.877219092165409	0.947830391350127	1	0.991633737159275	0.981156633604382	0.998188682572506	0.889104839251754
43	0	before	2	13	1	1	1	1	1	1	1	1.06605493437044	1.08546367188005	1	1.00477548441345	1.01047928165033	1.00120432146907	1.08119369283214	0.875425376762275	0.62348357268065	1	0.993858659482796	0.980529298840969	0.998351103998593	0.900007310788634
43	1	before	2	13	0.979217306757414	1.03899117787086	1	1.00027832657084	0.999472999062703	1.00005853336555	1.00357278917321	1.04180845892076	1.10102554173915	1	1.0050050305351	1.01019034185391	1.00097078133373	1.06355791619796	0.870807000486145	0.956120985801892	1	0.992703990406602	0.979790984757237	0.998069019975731	0.885337668987063
44	0	before	2	14	1	1	1	1	1	1	0.999999999999999	1.07068452380953	1.07367061033707	1	1.00535254174162	1.01220038166219	1.00125977321842	1.08272873097862	0.880546536796537	0.75180327083074	1	0.992595860749835	0.980800998188132	0.998310038686134	0.900219922291194
44	1	before	2	14	0.968208874458875	1.01359188230977	1	1.0004770496961	0.999184648557499	1.0000894513206	1.00557908839502	1.06074134199134	1.08514315349763	1	1.00549099325021	1.01191403634377	1.0013189399367	1.08745322076845	0.866409632034632	0.9173639637747	1	0.992271080717579	0.980211628170406	0.998156424047718	0.892629190062838
45	0	before	2	15	1	1	1	1	1	1	1	1.0932344483124	1.06139675139055	1	1.00638759521199	1.01611509417869	1.00149479501891	1.09721942910334	0.906387165127894	0.819209152554852	1	0.990467855070989	0.980953799047441	0.998140126402935	0.892970099315013
45	1	before	2	15	0.97381565006811	1.00663081769371	1	1.00097157501226	0.999763814666526	1.00012093891158	1.00699402138967	1.03571969123657	1.0859265256756	1	1.00572207776268	1.01239605947911	1.00137716333694	1.08823402037285	0.885197517784168	0.908859679205601	1	0.991993112280176	0.978470251027994	0.997792021987577	0.875820284795526
46	0	before	2	16	1	1	1	1	1	1	1	1.11303837774426	1.08009383565867	1	1.00634382107215	1.01776661210484	1.00159173189997	1.10067031696929	0.894586894586895	0.847901882732967	1	0.991866952545628	0.978823506797468	0.9980168274448	0.889451510963835
46	1	before	2	16	0.972012736718619	0.997169966057628	1	1.00065649452266	1.00110503180495	1.0001412425587	1.00827261712363	1.06737053795877	1.07133838768492	1	1.00616556098123	1.01422793892946	1.00127351496727	1.0775156069298	0.875565610859729	0.898588114783564	1	0.98990435906446	0.977938782404362	0.997643471139247	0.87261529804806
47	0	before	2	17	1	1	1	1	1	1	1	1.13424632010434	1.0578096738333	1	1.00629735319109	1.01755115290845	1.00147737088068	1.08805056928541	0.891466368548537	0.861345785457002	1	0.990944007618932	0.976643910051557	0.997496586896686	0.869156184410368
47	1	before	2	17	0.988447922489287	1.01035837192265	1	1.00192372063536	1.00152433310108	1.00024282372221	1.01375275515227	1.11002422209801	1.09006964898837	1	1.00734022292988	1.01514042397632	1.00175646208189	1.10837572135974	0.857182783678032	0.880574808167816	1	0.992109862841286	0.980512800695402	0.998093190857241	0.896614539416492
48	0	before	2	18	1	1	1	1	1	1	1	1.13531353135313	1.089230965737	1	1.0071939713075	1.01813213476419	1.00175973600606	1.10532784293078	0.870255775577558	0.851025141545286	1	0.990294542580401	0.981670135658877	0.998010750130844	0.895787868882175
48	1	before	2	18	0.99009900990099	1.00204703717084	1	1.00161330677353	1.00149502896206	1.00026436118756	1.01693593789415	1.12283415841584	1.08015777699183	1	1.00924205661772	1.01658240384662	1.00204319265585	1.12693480179215	0.799092409240924	0.828558458944104	1	0.991165874255929	0.980743741962966	0.997976260137696	0.893739965568013
49	0	before	2	19	1	1	1	1	1	1	1	1.14321436690157	1.10347734311761	1	1.00672558265185	1.02122508306105	1.00198334877325	1.11337666756146	0.859286201409411	0.880122886974524	1	0.989301441306303	0.978180159297296	0.997350302600136	0.86895840078758
49	1	before	2	19	0.999545351216185	1.00878461235618	1	1.00238436908883	1.00357075178371	1.00050630368215	1.02662788931194	1.11525346669697	1.10624838868693	1	1.01037044621117	1.01918071812549	1.00236174826403	1.14013797573655	0.827006137758582	0.872749773609106	1	0.992917399463852	0.983790789796453	0.998477034877545	0.916716150269403
50	0	before	2	20	1	1	1	1	1	1	1	1.14764424288234	1.11858607404828	1	1.00669750191431	1.02896545248204	1.00270407498504	1.15276007266549	0.848450491307634	0.88130686897855	1	0.988851138462202	0.973145629335182	0.996597288771586	0.841908362656023
50	1	before	2	20	1.02217183169564	1.02344531589466	1	1.002511922964	1.0057881920624	1.00076466537583	1.03843365394207	1.18783068783069	1.13976037940733	1	1.01002646352423	1.02725846515967	1.00280951726257	1.16027081270476	0.838624338624339	0.852396568695026	1	0.991698553961197	0.985633824646931	0.998556597795112	0.920884708537485
51	0	before	2	21	1	1	1	1	1	1	1	1.18251575774185	1.13726916402591	1	1.00603492810664	1.02300204790743	1.00271101952909	1.15140466955424	0.81501781309948	0.852305638890843	1	0.991021625802883	0.977668605039389	0.99734280891618	0.875473305102868
