scenario	year	period	mean.effects.Inds	mean.effects.abovemass	mean.effects.NPFT	mean.effects.eveness	mean.effects.shannon	mean.effects.simpson	mean.effects.simpsoninv	min.effects.Inds	min.effects.abovemass	min.effects.NPFT	min.effects.eveness	min.effects.shannon	min.effects.simpson	min.effects.simpsoninv	max.effects.Inds	max.effects.abovemass	max.effects.NPFT	max.effects.eveness	max.effects.shannon	max.effects.simpson	max.effects.simpsoninv
1	6	before	1.0010983687255	1.0149229416551	1.00088082608429	1.00292061041144	1.00762455690559	1.00117737245189	1.01820120364584	1.12199630314233	1.12329041892563	1.00378787878788	1.01917688823682	1.04174707128982	1.00701395276685	1.1389371117629	0.758975912740494	0.796379172160901	0.984848484848485	0.967501747062797	0.915815860719924	0.983923340020181	0.765772478202488
2	6	before	0.986961248046666	1.00168181643012	1.00036024352	1.00239721165798	1.01273630551788	1.00215554088924	1.04248393504494	1.13424197162061	1.08574502298433	1.00378787878788	1.02441606503319	1.06230102557356	1.0095055723343	1.20476154705703	0.788904899135447	0.769811622151031	0.984848484848485	0.96215422647171	0.922220497016302	0.984357127825435	0.76150302946635
0	7	before	1	1	1	1	1	1	1	1.1214953271028	1.0758318666211	1.00696643445218	1.02145211418861	1.0397127501929	1.00609959930247	1.11851136149886	0.83869458416189	0.855104841492512	0.986093552465234	0.965289963336542	0.941644214559143	0.987913386628119	0.822761978992976
1	7	before	1.012358536714	1.00593984283042	1.00056915633833	0.998157414016577	1.00403714088916	1.0005025928472	1.0079248549038	1.12987202569218	1.099759801515	1.00696643445218	1.01560005958165	1.03539582590957	1.00532450645913	1.09771600361576	0.818949687844289	0.780738083932467	0.987967067764408	0.966068405568562	0.916070121166845	0.986682409372271	0.798934802481285
2	7	before	1.0126438749511	1.01280965490176	0.999923997008306	0.994417297357088	1.00415048053783	1.00032636947798	1.01024645141642	1.17877396705374	1.11464410289207	1.00696643445218	1.01601583327114	1.05160214915563	1.00821243151255	1.16387972235618	0.800323362974939	0.857114498767562	0.986093552465234	0.948845949567992	0.923682715783867	0.983601940657382	0.785438432615989
0	8	before	1	1	1	1	1	1	1	1.11370507864825	1.08634952147121	1.00378787878788	1.02125153348725	1.03602872742115	1.00574733397016	1.09954844393037	0.804300489929232	0.738553732646042	0.984848484848485	0.957749542940071	0.925304773287922	0.985010512404984	0.793140674477864
1	8	before	1.03625082673801	1.01286688636493	0.999567130210534	0.99491129792592	0.996739545536943	0.998995259347601	0.984537878255016	1.20241084881969	1.09528903807718	1.00378787878788	1.01517659584495	1.03103661452396	1.00503117068673	1.08107996781526	0.858289366129152	0.678706858318627	0.983606557377049	0.935984652490922	0.907786435602131	0.976112604722645	0.718116928942403
2	8	before	1.00024620174816	0.995836173979644	1.0002209891337	0.995110083407473	1.00095440235037	0.999590619098628	0.993138829267173	1.1369502721879	1.07583687948488	1.00378787878788	1.01613981408344	1.0399511667667	1.00603846302688	1.1052402068564	0.803904571665473	0.635329087180009	0.986093552465234	0.959103996779986	0.93727546007451	0.986437967130172	0.798566403935454
0	9	before	1	1	1	1	1	1	1	1.12645836127129	1.09061955762829	1.00252206809584	1.02713912325973	1.03604774262822	1.00716650428545	1.1173161678259	0.765653508967113	0.772331139967687	0.983606557377049	0.952580144857231	0.920452401820722	0.979655997473248	0.754787328347518
1	9	before	1.00355058501427	0.993936978597964	1.00040462107166	1.0011606374299	0.997734950182972	1.00044904257617	1.00368413485019	1.11757454349334	1.06997632255383	1.00252206809584	1.01956604354657	1.0367896520883	1.00658782151752	1.1066806765425	0.795246800731261	0.687227709828744	0.984848484848485	0.960386486305961	0.902553225177741	0.980362042818078	0.753958873257844
2	9	before	0.995204880460989	0.99962301955449	0.999845993624856	0.99899332269821	1.00784833259979	1.00183438423028	1.02320405508319	1.13511735029612	1.07852073488333	1.00252206809584	1.01959599776326	1.04946589461687	1.00797650877193	1.13245941627693	0.784181457902947	0.772498152278678	0.983606557377049	0.969072754765692	0.952748724380466	0.992450091159774	0.885589401308341
0	10	before	1	1	1	1	1	1	1	1.12025874742723	1.07870236004502	1.00315457413249	1.02415550155015	1.0374393223349	1.00645651155989	1.10903930262948	0.802712028573158	0.678846714829717	0.983606557377049	0.963497008880652	0.943524750788658	0.985107143827427	0.802353115716544
1	10	before	1.01955527779746	1.01385046955729	0.999405331796201	1.00392602787407	0.996631454657481	1.0000041903775	0.996918778695628	1.12937812723374	1.10709959367582	1.00315457413249	1.02558750666352	1.03164354156276	1.00491082825403	1.07751770385645	0.839580908032596	0.802975295518742	0.981749528005034	0.968939185325636	0.924267106654905	0.988127964989665	0.833331274641957
2	10	before	0.996973053542773	1.0120899270217	1.00031201677948	0.998460532000437	1.00691510510069	1.00120076606632	1.0174364766359	1.12257539974447	1.09779395904703	1.00315457413249	1.01869971850788	1.04998540473042	1.00721728612474	1.12026293239263	0.802061523594782	0.851687336423572	0.98547062539482	0.970691565654749	0.914366322425055	0.98457140871991	0.798232325693509
0	11	before	1	1	1	1	1	1	1	1.12762464356692	1.0775756115787	1.00505689001264	1.02062691920129	1.03983653215387	1.00616350043482	1.10490910455306	0.79088471849866	0.771353365829817	0.987341772151899	0.962248159948772	0.938005215891271	0.983422339943534	0.788843152940582
1	11	before	1.00376335045676	1.0057433547694	0.998983071643798	1.00340723182753	0.995150547336823	0.999549751270493	0.992530476766733	1.10169491525424	1.06872070423093	1.00505689001264	1.02834064445624	1.03096891486833	1.00506862819641	1.08321299498992	0.841268180391336	0.861647180400341	0.981132075471698	0.967013839465728	0.930066567823187	0.987655557435493	0.832084828187671
2	11	before	0.976791212171431	0.995526050072978	0.999738709922407	0.999266892009829	1.00232223140928	1.00041104454627	1.00864365077895	1.10532954903816	1.07169730115833	1.00505689001264	1.02029729498565	1.05002905780647	1.00707798243854	1.12177318581559	0.781371481884621	0.779060578950675	0.986093552465234	0.951213915797445	0.920680975070268	0.983456843357667	0.792427444910318
0	12	before	1	1	1	1	1	1	1	1.11253812811045	1.07179236117231	1.00442198357549	1.02667268584055	1.04544279630172	1.00751463974544	1.12451732609748	0.831492696829355	0.808582854950342	0.98547062539482	0.961030050764227	0.925602504687868	0.985136152250319	0.806345536249014
1	12	before	1.0093032444602	1.00339041518189	1.00005661051242	0.997861672484843	0.998302958949382	0.999892609777129	0.995531979215093	1.12899284342817	1.08559767116073	1.00442198357549	1.0204795642304	1.02953788541302	1.00535361642641	1.0847847948548	0.849514563106796	0.839818117224353	0.98547062539482	0.961515335857366	0.937055922740391	0.987643161104213	0.832994751037186
2	12	before	0.96993676618827	0.993655818721368	0.999962802191199	1.00136525484803	1.00535579458145	1.00088640100662	1.01396907875152	1.09161962657403	1.06672363464727	1.00442198357549	1.02709463100381	1.05028215261611	1.00742852971149	1.12277521789861	0.773856622883368	0.794211558501815	0.98547062539482	0.95431021998361	0.937602834006409	0.987533846375574	0.833076408021702
0	13	before	1	1	1	1	1	1	1	1.12006760709875	1.07207949671716	1.00315457413249	1.02548905321889	1.0425956419806	1.00714289609088	1.11398362686822	0.851865266207896	0.813187764843918	0.984227129337539	0.963098943890961	0.882745841632293	0.976048892514888	0.740537534996479
1	13	before	1.00985176144383	0.999874042850688	0.999355788410792	0.99807278757667	0.998286544099735	0.999842026817458	0.994962028611709	1.11312921639855	1.08091700831054	1.00252206809584	1.02019847502269	1.03254028309969	1.00601772053536	1.09253842068571	0.868993500394485	0.795961792031956	0.982367758186398	0.963893234980602	0.92730570420587	0.983978414336612	0.807777531037051
2	13	before	0.982756609548381	1.00735235329785	1.00004740778397	0.998960768160389	1.01020834758771	1.00164856315628	1.02599352715031	1.09255143737902	1.08693080023114	1.00315457413249	1.02337504338222	1.05546855573663	1.00836275841527	1.14055621734051	0.832638475282907	0.815747716515474	0.984227129337539	0.950076497359006	0.926772912268686	0.984532904663744	0.810175061916611
0	14	before	1	1	1	1	1	1	1	1.1287988422576	1.06807971370314	1.00696643445218	1.02371916393919	1.03990573428501	1.00655340641283	1.10130200403673	0.822714431688405	0.859142004375447	0.986717267552182	0.968011415449522	0.875761925644618	0.976773255216792	0.733345910388827
1	14	before	1.03235060536855	1.01302780284044	0.999912847994907	0.998452991112055	0.99999031096686	1.00060087277573	1.00424412521571	1.15571382324377	1.08950014404737	1.00696643445218	1.02337707756319	1.03323600770608	1.00583372874549	1.09186423439291	0.887294146928278	0.843033675676648	0.987967067764408	0.968587507924054	0.956836195514382	0.991558369640776	0.876071856244108
2	14	before	0.98089907849034	0.994969542156565	1.00052170216371	0.996257959419781	1.00703917145508	1.00082507603125	1.01130177839628	1.11607981661719	1.08485681954123	1.00696643445218	1.0212291821389	1.05401071536569	1.0063572035671	1.09855782305688	0.780110497237569	0.769210819369883	0.987967067764408	0.957411577611739	0.930406648459372	0.985960745081621	0.819786685126687
0	15	before	1	1	1	1	1	1	1	1.1219262295082	1.08403745664573	1.00569259962049	1.03000798562491	1.04056681218916	1.00684958952635	1.10815517441841	0.782552224266696	0.685034604819935	0.986717267552182	0.965617818204078	0.896130651309681	0.979372657123109	0.772307406835338
1	15	before	1.02189533011562	1.01907447121745	0.999891043075374	0.999706517880096	1.00183803952243	1.00108390871735	1.01172952100436	1.14336698005167	1.11178278513334	1.00569259962049	1.02422192847025	1.03119735415026	1.00575025049036	1.08309326023268	0.8431326434619	0.788502881630998	0.984952120383037	0.971551711758989	0.959665662384362	0.993052332112056	0.895367527150663
2	15	before	0.975561082528318	1.00798796297789	0.999933423128763	1.00069123432158	1.0042800473149	1.00052680642773	1.00579687265082	1.10286320254507	1.09476912440197	1.00569259962049	1.02407621428873	1.04561877116328	1.00663535120698	1.10237739801686	0.78263790400836	0.771955309969052	0.983606557377049	0.965988547063541	0.944778394639945	0.988713331074911	0.851504094331878
0	16	before	1	1	1	1	1	1	1	1.14771519659936	1.08328749689645	1.00505689001264	1.02917334294252	1.03700156232821	1.0060367722276	1.09434493991694	0.806217315514236	0.820094318477478	0.986093552465234	0.954794198172954	0.913717524235379	0.984482499550567	0.801430362864293
1	16	before	0.998809474261874	1.00016847495314	1.00033504093203	1.00079521787814	1.00351733731297	1.00129448930901	1.01550868323331	1.1272068809416	1.07993475441544	1.00505689001264	1.02457347616897	1.031045758	1.0059601185056	1.09104028601475	0.812287229831367	0.77030532206854	0.986717267552182	0.969517300288001	0.966136120571551	0.994453372691235	0.914403807665305
2	16	before	1.00039295349249	1.01719243415135	1.00044679603614	1.00173524130682	1.00551789333954	1.00117173694245	1.0177934335028	1.11990950226244	1.10344113975903	1.00505689001264	1.0283956848676	1.05740475742051	1.00786951690284	1.12798418705885	0.86027865404837	0.919935435567533	0.986093552465234	0.95982371307002	0.943290835755705	0.988819410509213	0.845597004277984
0	17	before	1	1	1	1	1	1	1	1.15876149410359	1.10047546504793	1.00442198357549	1.02606864147729	1.0323274234966	1.00521646819721	1.08125842018379	0.817455869991594	0.772114670416073	0.98547062539482	0.96708885781811	0.929094014640138	0.985515277300257	0.826276924849997
1	17	before	0.977792887232647	1.00592812657142	1.00108322518159	0.999151029400477	1.00307556764077	1.00046569782868	1.00555627167013	1.0954356846473	1.08760824080155	1.00569259962049	1.02313029826603	1.040073356296	1.0059245349932	1.09239631262775	0.767624020887728	0.78377388655415	1	0.955853999788797	0.949087612749781	0.988285753424853	0.844859322676957
2	17	before	0.977323773979523	1.00205463591658	0.99952818268086	1.00459198623162	1.00550211132887	1.00106271589471	1.0184185298991	1.08604110363899	1.08587846153998	1.00442198357549	1.02875649944704	1.04493894013196	1.00708297797522	1.11549261348802	0.786216937636496	0.761779026403418	0.981749528005034	0.965965986139836	0.922319828307702	0.981609767134104	0.786497410578639
0	18	before	1	1	1	1	1	1	1	1.11807555480264	1.08507224876205	1.00442198357549	1.02529479412529	1.02379666114849	1.00455902039401	1.06702949083176	0.800304878048781	0.764620189704365	0.984227129337539	0.950150571393633	0.950109483219412	0.988021737959013	0.84750997201373
1	18	before	1.00623125702884	1.01730615275599	1.00005032828515	1.00100070352343	1.00737202076727	1.00123708638236	1.01747510186338	1.13452585150698	1.10574818619277	1.00442198357549	1.02701208080264	1.04215828907621	1.00643054382624	1.09904917919697	0.800304878048781	0.894624563068615	0.984227129337539	0.966131556369086	0.964590610771038	0.994188742260492	0.914789880294106
2	18	before	0.97504884957599	1.00903186541239	1.00067748388526	1.00354333563408	1.00714748629739	1.00124138893888	1.02104049572219	1.10265740434447	1.09489240447537	1.00442198357549	1.03161579567651	1.04716820852944	1.00791052082787	1.13100493052505	0.784490532010821	0.86332117388018	0.986717267552182	0.952705679026026	0.932853627246049	0.9855401095592	0.820948568355279
0	19	before	1	1	1	1	1	1	1	1.11469273162109	1.08417878512614	1.00569259962049	1.02959317392672	1.02923663375193	1.00595653125948	1.08944525638134	0.820164348925411	0.800083041171747	0.984848484848485	0.942149332775547	0.944766550788488	0.983958565679052	0.811154548151833
1	19	before	0.991786499148574	1.01042811164941	1.00006835631618	1.00433257100081	1.01239071294558	1.00270179494105	1.03760547074516	1.09759299781182	1.08211399001256	1.00569259962049	1.02833047678671	1.03839911829992	1.00659656852104	1.10397433847402	0.84919012423337	0.820642974360343	0.986717267552182	0.974193756591713	0.976594443579346	0.997072014313011	0.951672156503809
2	19	before	0.992556212884532	1.0132097473588	1.0000304384522	1.00778664052647	1.00966703256287	1.00225270170618	1.03233978240527	1.11415168100078	1.10106699620913	1.00569259962049	1.03538227242686	1.04283318893835	1.00711206253181	1.11267402570372	0.801199657240788	0.796107819502983	0.98547062539482	0.959430604292164	0.933920639793634	0.987023249626647	0.839426860018009
0	20	before	1	1	1	1	1	1	1	1.12637923988557	1.06997379163798	1.00378787878788	1.02434853110825	1.0307048149105	1.00510030093556	1.07907611694858	0.827543931344504	0.864839018605725	0.984848484848485	0.960964175569348	0.943850752269093	0.986991856581582	0.839611453998165
1	20	before	0.977080651399155	0.990811385267281	1.00043105251864	1.00613559173034	1.00912557297762	1.0019750689872	1.02901842210648	1.07996459132487	1.06821445269627	1.00378787878788	1.0333353386792	1.03646768497056	1.0066567966673	1.10710971992277	0.794761571528541	0.730583563503366	0.984848484848485	0.971678549518131	0.973633787605555	0.995973608924905	0.940122492659588
2	20	before	0.958463993884567	0.987685074329038	0.999933259533179	1.00622870353199	1.01196304002464	1.00229245091623	1.03626256482204	1.08523067705213	1.07372047945296	1.00378787878788	1.03014881625457	1.04636300974728	1.00754596496347	1.12434940129512	0.735849056603774	0.735154734434438	0.983606557377049	0.968491430553912	0.950436889229508	0.9896579823868	0.86827225014766
0	21	before	1	1	1	1	1	1	1	1.10153615586362	1.06142203034711	1.00315457413249	1.02117280075455	1.0264707720771	1.00483114165152	1.07412704397436	0.83177219932559	0.879146803595225	0.984227129337539	0.971493105976926	0.951359194586873	0.989219802835985	0.861305591829467
1	21	before	0.972074754920353	0.997036790439451	0.999932190330467	1.00282794655032	1.00754267966286	1.00117030353783	1.01773911154895	1.07885117493473	1.08076738144679	1.00315457413249	1.02914616192767	1.03407064772168	1.00607934000685	1.09682293812379	0.787111622554661	0.772142395088611	0.984227129337539	0.95950530447406	0.972689589692177	0.991452827457201	0.88481026994405
2	21	before	0.957017531450198	0.997548555151035	1.00006024652157	1.00201051993956	1.00853845072282	1.00096444023422	1.01754664283853	1.0759693845278	1.08075623398755	1.00315457413249	1.02742835479501	1.04676822289787	1.00718269302917	1.11464380987079	0.735444330949949	0.791196535938523	0.982986767485822	0.954328329800932	0.941435904539498	0.987661703181329	0.841560859992421
0	22	before	1	1	1	1	1	1	1	1.10909090909091	1.07539994951351	1.00442198357549	1.02614227512847	1.02903232508219	1.00479669246769	1.07126093426024	0.82648401826484	0.6858564577992	0.984848484848485	0.95969410146982	0.945462815890478	0.988781005370634	0.857277407139406
1	22	before	0.976536839210986	1.00685537740565	0.999807553933722	1.0010356772051	1.00356615357325	1.00071071841091	1.01075352854498	1.0770836615724	1.07217866762642	1.00442198357549	1.02400133723345	1.03490513373332	1.0061494426792	1.10024495113525	0.833436686096986	0.874977326999895	0.98159509202454	0.964621707826751	0.925892921097672	0.984712153309925	0.819993948813187
2	22	before	0.976676614412534	1.00421404362146	0.999722910675809	1.00654454738603	1.01152973971466	1.00227284827963	1.03573729076866	1.09185441941075	1.09342380054274	1.00442198357549	1.03427587428145	1.0518312847138	1.00784406688043	1.12820840524007	0.794802564967938	0.668192413882077	0.984848484848485	0.972441827109734	0.9393089288998	0.988641428429168	0.866759949699456
0	23	before	1	1	1	1	1	1	1	1.13489883988119	1.08440034993656	1.00505689001264	1.03083724544266	1.03385096672066	1.00548458685744	1.08653902223494	0.78381243374696	0.684151141267805	0.984952120383037	0.955344910592383	0.952102883721961	0.990215582169898	0.871240932656711
1	23	before	0.972618962258047	1.00151849355747	1.00036494020216	1.00038755399736	1.00161079056704	1.00073368544845	1.0097165991828	1.11029072450392	1.07493887382548	1.00505689001264	1.0220928169402	1.03113491183232	1.00528069966469	1.08057513817028	0.737183067128337	0.821018317604445	0.986717267552182	0.971267543268486	0.956080185558812	0.992352776168894	0.893056002001651
2	23	before	0.978466577217027	1.00843159269154	0.999882078278315	1.00121263401357	1.01169274790896	1.00232648659361	1.03540257203163	1.09159458860058	1.07604759653412	1.00505689001264	1.03142246089889	1.04803026866773	1.00730948729262	1.11904882948727	0.75393722774489	0.850218894640627	0.984848484848485	0.966774964824089	0.946203526043614	0.989211040978991	0.86678733127688
0	24	before	1	1	1	1	1	1	1	1.11092032967033	1.08883924651356	1.00632911392405	1.02864764511531	1.03005687217099	1.00488513933592	1.07420421462833	0.805687203791469	0.695788872247733	0.98547062539482	0.959525292977929	0.955569053819456	0.992012406050338	0.894160827684906
1	24	before	0.9847547365355	0.998809811429961	0.99946900164183	0.997402388146489	1.00010869427686	1.0002411121203	1.00380567635539	1.10107676276485	1.07405851811354	1.00632911392405	1.02154868012392	1.02750390620556	1.00494809723675	1.0771444645019	0.795415074678708	0.711573321665208	0.981749528005034	0.96124028803057	0.97236428940693	0.991292264304925	0.887607212356931
2	24	before	0.978042632107993	1.00802377062237	1.00044994425228	1.00282993885707	1.00943022709015	1.00229571160543	1.03662652419262	1.06334519572954	1.0728289988179	1.00632911392405	1.03211650721364	1.04152984667598	1.00796040469328	1.13276012631463	0.827647914103568	0.86572829544469	0.986977381768335	0.968882226262231	0.955868278235104	0.992236180510743	0.896294893206803
0	25	before	1	1	1	1	1	1	1	1.09902912621359	1.07457878914814	1.00569259962049	1.02901606212561	1.02886378097888	1.00540606514782	1.08027544065396	0.843549078439777	0.877997062795982	0.986301369863014	0.940395840130748	0.952139277410266	0.987168436477186	0.845838932581936
1	25	before	0.973322161217867	0.986871341100485	0.999960255628715	1.00286547226557	1.0036940143988	1.00129000366633	1.01570941550171	1.08079652094301	1.07382899729302	1.00569259962049	1.0266768548026	1.02742892638934	1.0054616010133	1.08132474569307	0.805151957363112	0.666043078867704	0.986301369863014	0.971062219373906	0.970113863568986	0.996082801046105	0.940846282651047
2	25	before	0.995531674050333	0.991340331336518	1.00064676125967	1.00181722071919	1.00429365841218	1.00152987628943	1.02086024431771	1.11287254280279	1.06957795033827	1.00569259962049	1.02834300705763	1.03729019323831	1.00682165706748	1.10877230540872	0.823473734027449	0.693451926453292	0.986717267552182	0.970228804817271	0.960541823864679	0.9931589971342	0.902353309796173
0	26	before	1	1	1	1	1	1	1	1.10169054736625	1.07118306717727	1.00696643445218	1.02421749578169	1.03148719418404	1.00521566294464	1.07809761860666	0.848026868178002	0.840861870119073	0.986093552465234	0.956403661671867	0.958838081028765	0.989692372615863	0.867326227732472
1	26	before	0.962712036242678	0.986843021702758	0.999156837082137	1.00297588813354	1.00189197564103	1.00060680702037	1.00926882824218	1.06408169305905	1.05197401210363	1.00696643445218	1.03034276855168	1.02909213940244	1.00471815035768	1.07181428731854	0.768477476548809	0.807333232153881	0.976271186440678	0.960599801997782	0.94132009443357	0.987776365672296	0.843086014848029
2	26	before	0.976986522299254	0.979910742618831	0.999852857407449	1.00390494698368	1.00100331633349	1.00074098061046	1.00988671506385	1.09779714354878	1.05417068937713	1.00696643445218	1.02821675088631	1.03401004900901	1.00570521704715	1.08829342208018	0.797035586939803	0.71989757527252	0.986093552465234	0.954123342393944	0.962201787850914	0.992441382287215	0.894803199077106
0	27	before	1	1	1	1	1	1	1	1.12616906706516	1.08314809263108	1.00252206809584	1.02308907008059	1.03055512488291	1.0055317968443	1.08434531728364	0.83073727933541	0.696148470836838	0.984848484848485	0.9623559867855	0.926849397184568	0.98537218434821	0.826441660143963
1	27	before	0.976344661312378	0.995579817085731	0.999218622692822	1.00451825294798	1.00185831943844	1.0008842425503	1.01127101113508	1.0877002670227	1.07436745247056	1.00252206809584	1.0297396258917	1.03720616885554	1.00609321682101	1.09659727340412	0.814252905560582	0.708900092041934	0.981749528005034	0.970939972579811	0.960036042114095	0.99242136795943	0.89707063078135
2	27	before	0.972951342764958	0.989492194274045	0.99991696819238	1.00364788001957	0.999863016328615	1.00008762778456	0.999110304745965	1.08575596540586	1.06764559962386	1.00252206809584	1.03015163927922	1.0295082288089	1.00451208409447	1.06641344910759	0.782868984572876	0.717886952212327	0.982986767485822	0.964656041823394	0.967726981286738	0.986934872559526	0.847833270975886
0	28	before	1	1	1	1	1	1	1	1.11612381145054	1.06857183082434	1.00505689001264	1.02019162188198	1.02660988602034	1.00572671640457	1.08966072883061	0.824601095498928	0.822204767556016	0.986093552465234	0.968966209240544	0.945664084689649	0.987874958607683	0.854583147182638
1	28	before	0.977060667618979	0.996485789659855	1.0009572047534	1.00380425955892	1.00031828967481	1.0005556210013	1.00935843548888	1.09925123466624	1.06820679242332	1.00632911392405	1.02959905539306	1.03897620213141	1.00587098851166	1.08754360601981	0.806214570648751	0.846631977859379	0.987341772151899	0.956456286791167	0.959428906174989	0.982369479958584	0.790872901032083
2	28	before	1.0153427030733	1.0009468415801	1.00076982529402	0.999488664514248	0.996143990661175	0.999945449005051	0.997639887083566	1.1254580352469	1.07200839727633	1.00632911392405	1.02372370797515	1.03003278681753	1.00484092843113	1.07281675451184	0.848086807538549	0.773924923218113	0.986093552465234	0.959370651505732	0.947745079166418	0.988480745121178	0.848644218738675
0	29	before	1	1	1	1	1	1	1	1.12274024738344	1.07252319331406	1.00569259962049	1.02202131286243	1.03417591651661	1.00500907874392	1.0810448421838	0.69549657023561	0.846692454990129	0.98159509202454	0.971024364808741	0.939234641503712	0.989033055925557	0.85807886901626
