0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
0	1	0	1	0	1	0	1	0	1	0	1
90	0.784615385	90	1.1	90	0.797297297	90	0.743055556	90	0.72	90	0.871794872
90	0.892307692	90	1.3	90	1.418918919	90	1.048611111	90	0.88	90	0.730769231
90	0.723076923	90	0.4	90	0.567567568	90	0.3125	90	0.04	90	0.794871795
90	0.738461538	90	0.4	90	0.702702703	90	0.423611111	90	0.64	90	0.5
90	0.772727273	90	0.846153846	90	0.808219178	90	0.575268817	90	0.382978723	90	1.133333333
90	0.878787879	90	1	90	1.438356164	90	0.811827957	90	0.468085106	90	0.95
90	0.712121212	90	0.307692308	90	0.575342466	90	0.241935484	90	0.021276596	90	1.033333333
90	0.727272727	90	0.307692308	90	0.712328767	90	0.327956989	90	0.340425532	90	0.65
90	1.040816327	90	0.733333333	90	0.551401869	90	1.486111111	90	0.9	90	1.014925373
90	1.183673469	90	0.866666667	90	0.981308411	90	2.097222222	90	1.1	90	0.850746268
90	0.959183673	90	0.266666667	90	0.392523364	90	0.625	90	0.05	90	0.925373134
90	0.979591837	90	0.266666667	90	0.485981308	90	0.847222222	90	0.8	90	0.582089552
90	0.944444444	90	0.366666667	90	0.5	90	0.569148936	90	0.947368421	90	0.618181818
90	1.074074074	90	0.433333333	90	0.889830508	90	0.803191489	90	1.157894737	90	0.518181818
90	0.87037037	90	0.133333333	90	0.355932203	90	0.239361702	90	0.052631579	90	0.563636363
90	0.888888889	90	0.133333333	90	0.440677966	90	0.324468085	90	0.842105263	90	0.354545454
150	0.646153846	150	0.3	150	0.175675676	150	0.277777778	150	0.72	150	0.423076923
150	0.953846154	150	1.1	150	0.243243243	150	0.506944444	150	1.16	150	0.641025641
150	0.569230769	150	0.1	150	0.135135135	150	0.194444444	150	0.36	150	0.782051282
150	0.6	150	0.2	150	0.162162162	150	0.222222222	150	0.48	150	0.641025641
150	0.636363636	150	0.230769231	150	0.178082192	150	0.215053763	150	0.382978723	150	0.55
150	0.939393939	150	0.846153846	150	0.246575342	150	0.392473118	150	0.617021277	150	0.833333334
150	0.560606061	150	0.076923077	150	0.136986301	150	0.150537634	150	0.191489362	150	1.016666667
150	0.590909091	150	0.153846154	150	0.164383562	150	0.172043011	150	0.255319149	150	0.833333334
150	0.857142857	150	0.2	150	0.121495327	150	0.555555556	150	0.9	150	0.492537313
150	1.265306122	150	0.733333333	150	0.168224299	150	1.013888889	150	1.45	150	0.746268657
150	0.755102041	150	0.066666667	150	0.093457944	150	0.388888889	150	0.45	150	0.910447761
150	0.795918367	150	0.133333333	150	0.112149533	150	0.444444444	150	0.6	150	0.746268657
150	0.777777778	150	0.1	150	0.110169492	150	0.212765957	150	0.947368421	150	0.3
150	1.148148148	150	0.366666667	150	0.152542373	150	0.388297872	150	1.526315789	150	0.454545455
150	0.685185185	150	0.033333333	150	0.084745763	150	0.14893617	150	0.473684211	150	0.554545455
150	0.722222222	150	0.066666667	150	0.101694915	150	0.170212766	150	0.631578947	150	0.454545455
260	0.676923077	260	0.1	260	0.094594595	260	0.166666667	260	0.44	260	0.743589744
260	0.769230769	260	0.1	260	0.108108108	260	0.166666667	260	0.64	260	0.294871795
260	0.4	260	0.1	260	0.054054054	260	0.027777778	260	0.08	260	0.628205128
260	0.676923077	260	0.1	260	0.094594595	260	0.090277778	260	0.16	260	0.358974359
260	0.666666667	260	0.076923077	260	0.095890411	260	0.129032258	260	0.234042553	260	0.966666667
260	0.757575758	260	0.076923077	260	0.109589041	260	0.129032258	260	0.340425532	260	0.383333333
260	0.393939394	260	0.076923077	260	0.054794521	260	0.021505376	260	0.042553191	260	0.816666667
260	0.666666667	260	0.076923077	260	0.095890411	260	0.069892473	260	0.085106383	260	0.466666667
260	0.897959184	260	0.066666667	260	0.065420561	260	0.333333333	260	0.55	260	0.865671642
260	1.020408163	260	0.066666667	260	0.074766355	260	0.333333333	260	0.8	260	0.343283582
260	0.530612245	260	0.066666667	260	0.037383178	260	0.055555556	260	0.1	260	0.731343283
260	0.897959184	260	0.066666667	260	0.065420561	260	0.180555556	260	0.2	260	0.417910448
260	0.814814815	260	0.033333333	260	0.059322034	260	0.127659574	260	0.578947368	260	0.527272727
260	0.925925926	260	0.033333333	260	0.06779661	260	0.127659574	260	0.842105263	260	0.209090909
260	0.481481481	260	0.033333333	260	0.033898305	260	0.021276596	260	0.105263158	260	0.445454545
260	0.814814815	260	0.033333333	260	0.059322034	260	0.069148936	260	0.210526316	260	0.254545454
440	0.430769231	440	0.1	440	0.013513514	440	0.048611111	440	0.08	440	0.243589744
440	0.507692308	440	0.1	440	0.040540541	440	0.048611111	440	0.12	440	0.217948718
440	0.076923077	440	0.1	440	0.013513514	440	0.013888889	440	0.08	440	0.423076923
440	0.276923077	440	0.1	440	0.013513514	440	0.034722222	440	0.08	440	0.153846154
440	0.424242424	440	0.076923077	440	0.01369863	440	0.037634409	440	0.042553191	440	0.316666667
440	0.5	440	0.076923077	440	0.04109589	440	0.037634409	440	0.063829787	440	0.283333333
440	0.075757576	440	0.076923077	440	0.01369863	440	0.010752688	440	0.042553191	440	0.55
440	0.272727273	440	0.076923077	440	0.01369863	440	0.02688172	440	0.042553191	440	0.2
440	0.571428571	440	0.066666667	440	0.009345794	440	0.097222222	440	0.1	440	0.28358209
440	0.673469388	440	0.066666667	440	0.028037383	440	0.097222222	440	0.15	440	0.253731343
440	0.102040816	440	0.066666667	440	0.009345794	440	0.027777778	440	0.1	440	0.492537313
440	0.367346939	440	0.066666667	440	0.009345794	440	0.069444444	440	0.1	440	0.179104478
440	0.518518519	440	0.033333333	440	0.008474576	440	0.037234043	440	0.105263158	440	0.172727273
