Time	scenario	period	year	week	mean.effects.Inds	mean.effects.abovemass	mean.effects.NPFT	mean.effects.eveness	mean.effects.shannon	mean.effects.simpson	mean.effects.simpsoninv	min.effects.Inds	min.effects.abovemass	min.effects.NPFT	min.effects.eveness	min.effects.shannon	min.effects.simpson	min.effects.simpsoninv	max.effects.Inds	max.effects.abovemass	max.effects.NPFT	max.effects.eveness	max.effects.shannon	max.effects.simpson	max.effects.simpsoninv
224	2	before	8	14	0.988448844884488	1.00375707313386	1	0.999714870142306	1.00591425165389	1.00014274865089	1.00600592782294	1.10188438198659	1.08889201758234	1	1.01900637523197	1.05375163759019	1.00659530812651	1.12579050143749	0.769722133503673	0.641175984490625	1	0.937027684060553	0.927956869546341	0.981539753385418	0.75485465400968
225	0	before	8	15	1	1	1	1	1	1.00000000000001	1	1.09297374024131	1.09191589446609	1	1.02187885036185	1.03094182210925	1.00536995535213	1.09799164013243	0.81263307310149	0.526928072965591	1	0.971487983377062	0.932185500058497	0.985945727920546	0.798847420833802
225	1	before	8	15	1.01064584811923	1.02898038522707	1	0.999937953184732	1.00096785302167	0.999910406224476	0.996108855907891	1.10184528034067	1.0931869639936	1	1.02143914770534	1.02607133461188	1.00553329205015	1.10157923172728	0.832150461320085	0.910718732981361	1	0.955193900923141	0.949665917267583	0.988765124392424	0.830773529234687
225	2	before	8	15	0.986810977052283	1.02434959303385	1	1.00015156818322	1.00721032023607	1.00035573714208	1.00992553429459	1.1320085166785	1.12613918314665	1	1.02192439504377	1.05597681880262	1.00731442652792	1.14242273168808	0.798438608942512	0.815486690455301	1	0.938714097696639	0.930432161155853	0.981746922531878	0.756085703821958
226	0	before	8	16	1	1	1	0.999999999999993	0.999999999999989	1	1	1.12845294847515	1.09690113358762	1	1.02500785741553	1.0327724271677	1.00553183145346	1.10102472925203	0.767974923267812	0.702343776928848	1	0.969294476617432	0.935117488327355	0.986689295573135	0.80702117894095
226	1	before	8	16	1.01351792594528	1.00615994534842	1	0.999659798964963	1.00312303638663	1.00025491598873	1.00166085488353	1.08731143472866	1.07486393941683	1	1.02899816122432	1.02882936305994	1.00565178379558	1.10366925021401	0.856135309867433	0.470404577179958	1	0.962609831840944	0.946287796550966	0.989687094043414	0.841820261455012
226	2	before	8	16	0.970025468556129	1.00337914644673	1	1.00089815220229	1.00787526931644	1.00054738206917	1.01302142125934	1.08927055443088	1.11427677227114	1	1.02040697724815	1.0518870512657	1.00796108147328	1.1574169495115	0.830666753738653	0.894091842818766	1	0.942516111539454	0.928087412307068	0.981223092012935	0.75120263234164
227	0	before	8	17	1	1	1	1	0.999999999999994	1.00000000000001	1.00000000000001	1.15350941193638	1.11959894866629	1	1.0225624069133	1.0365585539298	1.00567345313186	1.10398433681066	0.792353713702028	0.53713875794427	1	0.974682960552387	0.937791907257593	0.987159422866293	0.811702468092007
227	1	before	8	17	1.02123157741135	1.0305342140132	1	1.00128300998731	1.00212463057851	1.00026279571906	1.00163873871789	1.11629943090617	1.11470015260547	1	1.02527556318206	1.03106830768208	1.00592968831788	1.10969631496456	0.847074274040566	0.62943776777991	1	0.962658733736095	0.945685598084463	0.989418815608833	0.838030026468051
227	2	before	8	17	0.97271268057785	1.02350049558175	1	1.0011711113125	1.00769764765455	1.00054553449093	1.01322516751834	1.06376769298118	1.11939306601355	1	1.02148284776932	1.05568103456397	1.00812832270757	1.16148324614441	0.812053115423902	0.874622813392505	1	0.952003438940516	0.922435673415259	0.981216143587028	0.750532745586769
228	0	before	8	18	1	1	1	1	1.00000000000001	1	0.999999999999995	1.16326036028758	1.08610046474372	1	1.02601517509826	1.03443481816042	1.00561971672996	1.10339415335945	0.763389611438727	0.730920191701149	1	0.96754766775648	0.929640667563049	0.985909707164376	0.797899579236483
228	1	before	8	18	1.02641570401486	1.02913496455452	1	1.00179911770745	1.00077460140003	1.00020991371097	1.00074847384557	1.14629614670006	1.11446414746797	1	1.02342537742474	1.02589085860222	1.00525935203553	1.09546618249662	0.886986024719283	0.79790484354687	1	0.965166283029587	0.945807565646734	0.98988023529628	0.843694795369067
228	2	before	8	18	0.982470312626222	0.989741747756607	1	1.00230666600856	1.00828628679666	1.00085795031069	1.01867360802376	1.09055658776961	1.15780488490655	1	1.02292009334178	1.05601893787611	1.00782423905995	1.15474823811835	0.777930365942322	0.486422671028285	1	0.954681492437201	0.929636234909896	0.982584907962301	0.763617625564396
229	0	before	8	19	1	1	1	0.999999999999993	1	1	1	1.20522620211537	1.09839628713431	1	1.02554159955129	1.040022774937	1.0062052187192	1.11639794863191	0.794596035907919	0.842866024139659	1	0.964398599646096	0.929111450255599	0.985457240742391	0.79199417930778
229	1	before	8	19	1.01670962581104	1.01584840548339	1	1.00220748563699	1.00172071335725	1.0004042398035	1.00371450700026	1.11456759399165	1.09232675795293	1	1.02597549599624	1.02822233550328	1.00481677094556	1.08563303144654	0.826593191716292	0.877809513430076	1	0.968542029772285	0.947257078040276	0.990079679273255	0.845207850583413
229	2	before	8	19	0.983112612212247	0.994017292617566	1	1.00206608747649	1.0079796312759	1.00084749439814	1.01760992601426	1.14389832014932	1.1585877840358	1	1.02248044674727	1.0535203653828	1.00767941211139	1.15121011593884	0.757266020798151	0.641622233326273	1	0.959891195284645	0.932507172264126	0.983550553180601	0.772161992161523
230	0	before	8	20	1	1	1	1.00000000000001	0.999999999999997	1.00000000000001	1	1.14460808540081	1.11395366160352	1	1.02253176726132	1.03823324113248	1.00604456644457	1.11302176542575	0.806563210437877	0.860705351553501	1	0.9635709293167	0.921995514880063	0.983974528217659	0.775186821567029
230	1	before	8	20	1.02431550854997	1.01803324501475	1	1.00107644507183	1.00140984894147	1.00028675440584	1.00111830406978	1.11495502619354	1.10114121879642	1	1.02285673743505	1.03118416861911	1.00508146259936	1.09149667664631	0.812493822279332	0.908747387317346	1	0.967708778943217	0.950076362206808	0.990773631148748	0.852856433076765
230	2	before	8	20	0.989522585746763	1.00204907822928	1	1.00135856389658	1.0067835176554	1.00069603971754	1.01373079516963	1.16239992092518	1.15008600825502	1	1.02147420213538	1.05170985072375	1.00718518108644	1.13973926894893	0.73243056241969	0.770888758545945	1	0.954688934829484	0.939488078726984	0.98484693852292	0.78425941252204
231	0	before	8	21	1	1	1	1	1	0.999999999999997	1	1.17477876106195	1.14254881911531	1	1.02456371543649	1.0394160331528	1.00681365524809	1.1297176119422	0.803097345132743	0.480422394010145	1	0.968988678427593	0.912803493529745	0.983002506857303	0.765275229804386
231	1	before	8	21	1.04314159292035	1.06169918498806	1	0.999171573959241	1.00161048319096	1.0002191379568	0.999449827532941	1.14491150442478	1.13875603265377	1	1.01974504764432	1.03371209655289	1.00505067184882	1.08980894096382	0.842920353982301	0.923762077797503	1	0.96581200982886	0.950638529560464	0.990138063534747	0.844604308755862
231	2	before	8	21	1.0162610619469	1.05818631255114	1	0.999311710337991	1.00692983074746	1.00075120508071	1.01481197664061	1.18473451327434	1.26961341056018	1	1.02005098772473	1.05610160226327	1.00801074345694	1.15867856124712	0.759955752212389	0.839404844774698	1	0.956351386457341	0.939568751732425	0.984586001401562	0.781409696472137
232	0	before	8	22	1	0.999999999999995	1	0.999999999999996	1	0.999999999999994	0.999999999999999	1.19694397283531	1.15753561417626	1	1.02332132018667	1.03826732644856	1.00715512873023	1.13894971193827	0.800388066941548	0.747199466410607	1	0.966443694111941	0.912213259318442	0.983047073530036	0.764157354348868
232	1	before	8	22	1.03068154256609	1.02910412841344	1	0.999546070763101	0.999895369622193	0.999852201581615	0.992032590992451	1.16056269706524	1.16183578317617	1	1.02326104359934	1.02905231762342	1.00444806019332	1.0773920820152	0.836769342711618	0.887173050325523	1	0.966069255131598	0.951579508976288	0.990612105355371	0.849387196875792
232	2	before	8	22	1.01006548629639	1.02782846489599	1	1.00042379220055	1.00562766019899	1.00049396059665	1.01058466310017	1.22241086587436	1.25769552504576	1	1.01766854190536	1.05677597301074	1.00816979777663	1.16404191831074	0.713073005093379	0.771477266005984	1	0.959029990586322	0.942753781773017	0.986250398793894	0.797804570487366
233	0	before	8	23	1	1	1	0.999999999999994	1	1	1	1.1817332087061	1.05459981044929	1.00062932662052	1.02188087589331	1.03984029944506	1.00697282324551	1.13400472364563	0.805180932033649	0.703536444124051	0.981749528005034	0.961448483244165	0.910486942696961	0.982257551572489	0.755177282022136
233	1	before	8	23	1.03177994391775	1.00817646354492	1.00062932662052	0.998242458033605	0.997910424186867	0.999297433412415	0.98165989075035	1.13366270530111	1.05940844725419	1.00062932662052	1.02107436469369	1.02497496274947	1.00382886497782	1.06357619844337	0.817198557884898	0.753850402898005	1.00062932662052	0.964972629991662	0.944740737387388	0.989750774103778	0.837508925168824
233	2	before	8	23	1.01575644278275	0.977414065824346	1.00062932662052	0.997203209211814	1.00337007738971	0.999775846747422	0.997257721053579	1.16971558285485	1.08209534910292	1.00062932662052	1.01340270475596	1.05977946965225	1.00828077352803	1.16638875894203	0.676992922953665	0.51950539266013	1.00062932662052	0.9510463502917	0.940551776337567	0.984425478531579	0.777079633907974
234	0	before	8	24	1	1	0.999999999999998	0.999999999999998	1	0.999999999999996	1.00000000000001	1.21759739297882	1.03008349371511	1.00189035916824	1.02329707268736	1.04354602871729	1.00758375373833	1.14789861220561	0.768774996296845	0.940504927329138	0.982986767485822	0.962032117436791	0.916096635480067	0.983224685674135	0.765206621114616
234	1	before	8	24	1.03525403643905	1.01488628476537	1.00063011972275	0.998094814221694	0.996909908563837	0.999083782682547	0.979033175397847	1.16871574581543	1.08180747541553	1.00189035916824	1.02082447687757	1.02536569041227	1.00432858777147	1.07350627317422	0.853206932306325	0.956886796778873	0.982986767485822	0.971378523458968	0.943087358826298	0.989249917415184	0.831643997050379
234	2	before	8	24	1.01407198933491	0.979994312384805	1.00189035916824	0.996336594383028	1.00302274235903	0.999674857397823	0.995912487084852	1.15982817360391	1.07052468936642	1.00189035916824	1.01390482608884	1.0595808821927	1.00839436206348	1.16820248201971	0.679899274181603	0.622107395977463	1.00189035916824	0.945661120445491	0.936899157652311	0.983510065675094	0.768084728116328
235	0	before	8	25	1	1	1	1	1	1	1.00000000000001	1.20798830979055	1.03959331133194	1.00252206809584	1.02203373678199	1.0454798634964	1.00807372593853	1.15944378645823	0.725767169995129	0.913331372206543	0.983606557377049	0.967470284124742	0.916350924711392	0.983453053218575	0.768853751991837
235	1	before	8	25	1.02175677869784	1.00957676432465	1.00063051702396	0.998780511329496	0.995735002130894	0.998867614987187	0.975492899490313	1.19824646858256	1.11646243369706	1.00252206809584	1.01679742941438	1.02581019551059	1.00493771712207	1.08649669150505	0.837798343886995	0.925722322832112	0.96469104665826	0.971750366483865	0.946144891840029	0.989758286242409	0.838974974448261
235	2	before	8	25	0.98554960220815	0.963401696987525	1.00189155107188	0.996504153376687	1.0060801022416	0.999985152030501	1.00294637358787	1.18850462737457	1.10273393331556	1.00252206809584	1.0141775630868	1.0653703728278	1.00923282820854	1.18917731528795	0.686799805163176	0.48678261828812	0.983606557377049	0.944653543817023	0.930891754873229	0.981467095658294	0.749400617664877
236	0	before	8	26	1	1	0.999999999999998	0.999999999999998	0.999999999999996	1	0.999999999999996	1.14909611598353	1.02910703031051	1.00315457413249	1.02145927539127	1.04782040802174	1.00824916549597	1.16190055689203	0.757114730624665	0.956096327092439	0.984227129337539	0.971129992737016	0.910839751782305	0.98281862511295	0.761742936659846
236	1	before	8	26	1.02470019688563	0.999760301278538	1.0006309148265	1.00012107870065	0.994725461394821	0.998701770933993	0.971380898207148	1.19205298013245	1.02401771837987	1.00315457413249	1.02304249632055	1.02363865751652	1.00345462683963	1.05377631770219	0.832289242885269	0.960956538164463	0.965299684542587	0.968336879957951	0.947776700204506	0.990015566377676	0.841181447511507
236	2	before	8	26	0.956685161983176	0.925638458896189	1.00189274447949	0.998498204668358	1.00701952355144	1.00017272431377	1.00415224537199	1.14909611598353	1.00586731974438	1.00315457413249	1.01796428498761	1.06435817289337	1.00929990563421	1.18891051578694	0.730266690531591	0.425311717433547	0.984227129337539	0.952661088002028	0.936850325600706	0.983339239715412	0.766923140827839
