Application rate	PFT	year	mean.10	min.10	max.10	mean.10_20	min.10_20	max.10_20	mean.20_30	min.20_30	max.20_30	mean.30_40	min.30_40	max.30_40	mean.40_50	min.40_50	max.40_50	mean.50	min.50	max.50
0	MECTcl3p	17	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTcl3p	17	14	30	0	14	0	0	1	0	0	1	0	0	0	0	0	0	0	30
260	MECTcl3p	17	0	28	0	1	0	0	15	1	0	10	0	0	1	1	0	3	0	30
0	MECTcl3p	18	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTcl3p	18	0	30	0	14	0	0	14	0	0	1	0	0	1	0	0	0	0	30
260	MECTcl3p	18	0	28	0	0	0	0	0	0	0	16	1	0	9	0	0	5	1	30
0	MECTcl3p	19	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTcl3p	19	0	30	0	0	0	0	18	0	0	11	0	0	1	0	0	0	0	30
260	MECTcl3p	19	0	27	0	0	0	0	0	1	0	0	0	0	6	1	0	24	1	30
0	MECTcl3p	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTcl3p	20	0	30	0	0	0	0	16	0	0	12	0	0	1	0	0	1	0	30
260	MECTcl3p	20	0	27	0	0	0	0	0	1	0	0	0	0	22	0	0	8	2	30
0	MECTcl3p	21	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTcl3p	21	0	30	0	2	0	0	27	0	0	1	0	0	0	0	0	0	0	30
260	MECTcl3p	21	0	30	0	0	0	0	1	0	0	6	0	0	18	0	0	5	0	30
0	MECTcl3p	22	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTcl3p	22	2	30	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	30
260	MECTcl3p	22	0	30	0	1	0	0	15	0	0	14	0	0	0	0	0	0	0	30
0	MECTcl3p	23	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTcl3p	23	0	30	0	1	0	0	25	0	0	4	0	0	0	0	0	0	0	30
260	MECTcl3p	23	0	30	0	0	0	0	9	0	0	20	0	0	1	0	0	0	0	30
0	MECTcl3p	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	22
90	MECTcl3p	24	0	30	0	12	0	0	18	0	0	0	0	0	0	0	0	0	0	30
260	MECTcl3p	24	0	30	0	5	0	0	25	0	0	0	0	0	0	0	0	0	0	30
0	MECTcl3p	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	25
90	MECTcl3p	25	2	30	0	12	0	0	16	0	0	0	0	0	0	0	0	0	0	30
260	MECTcl3p	25	2	30	0	12	0	0	16	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	1	30	30	0	0	0	10	0	0	19	0	0	1	0	0	0	0	0	0
90	MECTp	1	30	30	0	0	0	11	0	0	19	0	0	0	0	0	0	0	0	0
260	MECTp	1	30	30	0	0	0	0	0	0	22	0	0	8	0	0	0	0	0	0
0	MECTp	2	30	30	0	0	0	0	0	0	0	0	0	8	0	0	7	0	0	15
90	MECTp	2	28	30	0	2	0	0	0	0	1	0	0	2	0	0	12	0	0	15
260	MECTp	2	12	30	0	18	0	0	0	0	0	0	0	2	0	0	3	0	0	25
0	MECTp	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	3	0	30	0	17	0	0	13	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	4	0	30	0	0	0	0	20	0	0	10	0	0	0	0	0	0	0	30
0	MECTp	5	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	5	20	30	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	5	0	30	0	2	0	0	11	0	0	15	0	0	2	0	0	0	0	30
0	MECTp	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	6	17	30	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	6	0	30	0	0	0	0	2	0	0	23	0	0	5	0	0	0	0	30
0	MECTp	7	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	7	26	30	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	7	0	30	0	5	0	0	25	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	8	26	30	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	8	1	30	0	13	0	0	16	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	9	0	30	0	5	0	0	22	0	0	3	0	0	0	0	0	0	0	30
0	MECTp	10	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	10	28	30	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	30
260	MECTp	10	0	26	0	5	2	0	5	0	0	11	0	0	3	1	0	6	1	30
0	MECTp	11	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	11	25	30	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	30
260	MECTp	11	0	27	0	3	1	0	12	0	0	7	1	0	3	0	0	5	1	30
0	MECTp	12	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	12	28	30	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	12	1	27	0	5	0	0	8	1	0	8	0	0	2	1	0	6	1	30
0	MECTp	13	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	13	29	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	13	10	27	0	10	1	0	3	0	0	1	0	0	3	1	0	3	1	30
0	MECTp	14	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	14	28	30	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	30
260	MECTp	14	9	27	0	13	1	0	2	0	0	3	1	0	0	0	0	3	1	30
0	MECTp	15	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	15	28	30	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	15	7	28	0	14	0	0	2	1	0	4	0	0	0	0	0	3	1	30
0	MECTp	16	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	16	28	30	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	16	15	28	0	6	0	0	3	1	0	2	0	0	1	0	0	3	1	30
0	MECTp	17	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	17	28	30	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	17	22	28	0	2	0	0	1	1	0	1	0	0	1	0	0	3	1	30
0	MECTp	18	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	18	29	30	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	23
260	MECTp	18	24	29	0	1	0	0	1	0	0	1	0	0	1	1	0	2	0	30
0	MECTp	19	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	19	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	19	25	29	0	1	0	0	1	1	0	1	0	0	0	0	0	2	0	30
0	MECTp	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	20	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	20	25	29	0	1	0	0	1	0	0	1	1	0	0	0	0	2	0	30
0	MECTp	21	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	21	30	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	28
260	MECTp	21	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	22	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	22	30	30	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	27
260	MECTp	22	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	23	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	23	30	30	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	19
260	MECTp	23	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MECTp	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MECTp	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	1	30	30	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
90	MEITp	1	30	30	0	0	0	13	0	0	17	0	0	0	0	0	0	0	0	0
260	MEITp	1	30	30	0	0	0	9	0	0	19	0	0	2	0	0	0	0	0	0
0	MEITp	2	30	30	0	0	0	0	0	0	4	0	0	5	0	0	5	0	0	16
90	MEITp	2	26	30	0	4	0	1	0	0	2	0	0	4	0	0	17	0	0	6
260	MEITp	2	29	30	0	1	0	2	0	0	2	0	0	1	0	0	9	0	0	16
0	MEITp	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	3	30	30	0	0	0	0	0	0	0	0	0	3	0	0	18	0	0	9
260	MEITp	3	30	30	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	20
0	MEITp	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	4	30	30	0	0	0	0	0	0	1	0	0	12	0	0	10	0	0	7
260	MEITp	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	19
0	MEITp	5	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	5	30	30	0	0	0	10	0	0	14	0	0	4	0	0	1	0	0	1
260	MEITp	5	30	30	0	0	0	0	0	0	3	0	0	11	0	0	10	0	0	6
0	MEITp	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	6	30	30	10	0	0	11	0	0	5	0	0	4	0	0	0	0	0	0
260	MEITp	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	7	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	7	30	30	14	0	0	2	0	0	4	0	0	5	0	0	2	0	0	3
260	MEITp	7	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	8	30	30	0	0	0	0	0	0	1	0	0	11	0	0	10	0	0	8
260	MEITp	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29
0	MEITp	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	9	30	30	0	0	0	3	0	0	8	0	0	3	0	0	6	0	0	10
260	MEITp	9	30	30	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	25
0	MEITp	10	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	10	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MEITp	10	21	28	0	5	0	0	1	0	0	0	1	0	1	0	0	2	1	30
0	MEITp	11	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	11	29	30	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	29
260	MEITp	11	15	28	0	8	0	0	3	0	0	1	1	0	1	0	0	2	1	30
0	MEITp	12	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	12	28	30	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	29
260	MEITp	12	17	27	0	6	1	0	2	0	0	2	1	0	1	0	0	2	1	30
0	MEITp	13	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	13	29	30	0	0	0	0	1	0	0	0	0	4	0	0	12	0	0	14
260	MEITp	13	23	28	0	3	0	0	1	0	0	0	1	0	1	0	0	2	1	30
0	MEITp	14	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	14	28	30	0	1	0	0	1	0	0	0	0	4	0	0	3	0	0	23
260	MEITp	14	20	28	0	5	0	0	2	0	0	0	1	0	1	0	0	2	1	30
0	MEITp	15	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	15	28	30	0	1	0	0	1	0	0	0	0	2	0	0	11	0	0	17
260	MEITp	15	21	28	0	3	0	0	3	1	0	0	0	0	1	0	0	2	1	30
0	MEITp	16	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	16	28	30	0	1	0	0	1	0	0	0	0	3	0	0	12	0	0	15
260	MEITp	16	10	28	0	11	0	0	5	1	0	1	0	0	1	0	0	2	1	30
0	MEITp	17	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	17	26	30	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	30
260	MEITp	17	18	28	0	6	0	0	2	1	0	1	0	0	1	0	0	2	1	30
0	MEITp	18	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	18	28	30	0	1	0	0	1	0	1	0	0	6	0	0	8	0	0	15
260	MEITp	18	18	28	0	5	0	0	3	1	0	1	0	0	1	0	0	2	1	30
0	MEITp	19	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	19	29	30	0	0	0	0	1	0	0	0	0	1	0	0	8	0	0	21
260	MEITp	19	22	28	0	3	0	0	2	1	0	0	0	0	1	0	0	2	1	30
0	MEITp	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	20	28	30	0	1	0	0	1	0	0	0	0	2	0	0	3	0	0	25
260	MEITp	20	23	28	0	3	0	0	1	1	0	1	0	0	0	1	0	2	0	30
0	MEITp	21	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	21	30	30	0	0	0	0	0	0	0	0	0	13	0	0	9	0	0	8
260	MEITp	21	30	30	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	23
0	MEITp	22	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	22	30	30	1	0	0	2	0	0	2	0	0	12	0	0	9	0	0	4
260	MEITp	22	30	30	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	10
0	MEITp	23	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	23	30	30	14	0	0	0	0	0	4	0	0	4	0	0	3	0	0	5
260	MEITp	23	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	25
260	MEITp	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MEITp	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	23
260	MEITp	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	1	30	30	0	0	0	1	0	0	19	0	0	10	0	0	0	0	0	0
90	MSCIp	1	30	30	5	0	0	22	0	0	3	0	0	0	0	0	0	0	0	0
260	MSCIp	1	30	30	0	0	0	0	0	0	8	0	0	10	0	0	10	0	0	2
0	MSCIp	2	30	30	0	0	0	0	0	0	0	0	0	7	0	0	8	0	0	15
90	MSCIp	2	30	30	0	0	0	1	0	0	2	0	0	4	0	0	6	0	0	17
260	MSCIp	2	30	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	28
0	MSCIp	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	3	28	30	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	4	28	30	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	5	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	5	4	30	0	15	0	0	11	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	5	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	6	13	30	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	7	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	7	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	7	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	8	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	9	28	30	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	10	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	10	14	30	0	7	0	0	9	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	10	3	28	0	2	0	0	16	1	0	3	0	0	3	0	0	3	1	30
0	MSCIp	11	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	11	8	30	0	15	0	0	6	0	0	1	0	0	0	0	0	0	0	30
260	MSCIp	11	6	28	0	1	1	0	11	0	0	8	0	0	1	0	0	3	1	30
0	MSCIp	12	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	12	20	30	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	12	0	27	0	6	1	0	13	0	0	6	0	0	2	1	0	3	1	30
0	MSCIp	13	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	13	2	30	0	4	0	0	7	0	0	15	0	0	2	0	0	0	0	30
260	MSCIp	13	9	27	0	5	1	0	4	0	0	5	1	0	3	0	0	4	1	30
0	MSCIp	14	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	14	2	30	0	14	0	0	6	0	0	6	0	0	2	0	0	0	0	30
260	MSCIp	14	4	29	0	9	0	0	8	0	0	5	1	0	1	0	0	3	0	30
0	MSCIp	15	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	15	1	30	0	9	0	0	10	0	0	8	0	0	2	0	0	0	0	30
260	MSCIp	15	22	29	0	2	0	0	3	0	0	1	1	0	0	0	0	2	0	30
0	MSCIp	16	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	16	0	30	0	1	0	0	6	0	0	21	0	0	1	0	0	1	0	30
260	MSCIp	16	8	29	0	9	0	0	7	0	0	2	1	0	1	0	0	3	0	30
0	MSCIp	17	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	17	0	30	0	0	0	0	10	0	0	18	0	0	2	0	0	0	0	30
260	MSCIp	17	20	29	0	4	0	0	3	1	0	0	0	0	1	0	0	2	0	30
0	MSCIp	18	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	18	4	30	0	4	0	0	17	0	0	4	0	0	1	0	0	0	0	30
260	MSCIp	18	18	30	0	6	0	0	2	0	0	1	0	0	1	0	0	2	0	30
0	MSCIp	19	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	19	28	30	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	30
260	MSCIp	19	24	29	0	1	0	0	1	0	0	1	1	0	1	0	0	2	0	30
0	MSCIp	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	20	29	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	20	26	30	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	30
0	MSCIp	21	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	21	23	30	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	21	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	22	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	22	22	30	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	22	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	23	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	23	12	30	0	13	0	0	5	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	23	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	24	9	30	0	11	0	0	10	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCIp	25	8	30	0	16	0	0	6	0	0	0	0	0	0	0	0	0	0	30
260	MSCIp	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	1	30	30	0	0	0	6	0	0	23	0	0	1	0	0	0	0	0	0
90	MSCTcl1p	1	30	30	3	0	0	13	0	0	10	0	0	4	0	0	0	0	0	0
260	MSCTcl1p	1	30	30	0	0	0	6	0	0	21	0	0	3	0	0	0	0	0	0
0	MSCTcl1p	2	30	30	0	0	0	0	0	0	1	0	0	5	0	0	11	0	0	13
90	MSCTcl1p	2	30	30	0	0	0	0	0	0	1	0	0	2	0	0	8	0	0	19
260	MSCTcl1p	2	17	30	0	13	0	0	0	0	2	0	0	4	0	0	9	0	0	15
0	MSCTcl1p	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29
90	MSCTcl1p	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	3	11	30	0	9	0	0	10	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	4	26	30	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	4	1	30	0	15	0	0	14	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	5	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	5	7	30	0	19	0	0	4	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	5	9	30	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	6	1	30	0	18	0	0	11	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	6	0	30	0	8	0	0	19	0	0	3	0	0	0	0	0	0	0	30
0	MSCTcl1p	7	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	7	3	30	0	19	0	0	8	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	7	0	30	0	7	0	0	22	0	0	1	0	0	0	0	0	0	0	30
0	MSCTcl1p	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	8	1	30	0	25	0	0	4	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	8	0	30	0	0	0	0	16	0	0	4	0	0	10	0	0	0	0	30
0	MSCTcl1p	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	9	2	30	0	26	0	0	2	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	9	0	30	0	0	0	0	1	0	0	14	0	0	15	0	0	0	0	30
0	MSCTcl1p	10	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	10	28	30	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	30
260	MSCTcl1p	10	0	27	0	0	1	0	7	0	0	16	0	0	1	1	0	6	1	30
0	MSCTcl1p	11	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	11	28	30	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	11	10	27	0	10	1	0	2	0	0	3	1	0	1	0	0	4	1	30
0	MSCTcl1p	12	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	12	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	12	26	29	0	1	0	0	0	0	0	1	1	0	0	0	0	2	0	30
0	MSCTcl1p	13	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	13	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	13	27	29	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	30
0	MSCTcl1p	14	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	14	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	14	28	29	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	30
0	MSCTcl1p	15	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	15	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	15	28	30	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	30
0	MSCTcl1p	16	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
90	MSCTcl1p	16	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
260	MSCTcl1p	16	28	29	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	30
