scenario	year	period	mean.effects.Inds	mean.effects.abovemass	mean.effects.NPFT	mean.effects.eveness	mean.effects.shannon	mean.effects.simpson	mean.effects.simpsoninv	min.effects.Inds	min.effects.abovemass	min.effects.NPFT	min.effects.eveness	min.effects.shannon	min.effects.simpson	min.effects.simpsoninv	max.effects.Inds	max.effects.abovemass	max.effects.NPFT	max.effects.eveness	max.effects.shannon	max.effects.simpson	max.effects.simpsoninv
2	6	before	0.990337921347589	1.00471651014731	0.999938376565937	1.00277248296394	1.00618259182458	1.00067596948354	1.01641406322003	1.12473075762463	1.08903910382172	1.00252206809584	1.02306141812102	1.06231808436032	1.00897716760404	1.19220756816876	0.749053163136485	0.801781483799104	0.983606557377049	0.974621342327242	0.94036995716351	0.987670503507362	0.804333789258824
0	7	before	1	1	1	1	1	1	1	1.11556637548332	1.07265424902103	1.00505689001264	1.01598838878702	1.0296593992218	1.0048318380115	1.08785066951363	0.834668375520666	0.82449963803929	0.973901973265436	0.976025970610107	0.958653955359988	0.991294665596371	0.863522432697624
1	7	before	0.992034624265452	0.990678920122197	1.00028150150988	1.00183852341919	1.00559182853577	1.00067352379803	1.01520276471489	1.1085844229676	1.06851140403766	1.0073875083949	1.02503447430921	1.04466563973062	1.00733572208857	1.14592474624533	0.818449139620998	0.829033406416027	0.986093552465234	0.969179159990686	0.94460336069023	0.988899944379114	0.833495732512599
2	7	before	0.993793421990271	0.997378754135966	1.00132244555844	1.0011269374057	1.00437086659692	1.00041903260352	1.01258530763881	1.144	1.08531373729442	1.01016518424396	1.02183024816236	1.05486426110874	1.00738149013687	1.14707913508989	0.796219160525473	0.811956922077063	0.992998090388288	0.971336773593973	0.932780014954853	0.985523079347921	0.787512128893341
0	8	before	1	1	1	1	1	1	1	1.10203496703927	1.07627147258684	1.00315457413249	1.0174718008249	1.03486922251488	1.00481303089979	1.08630771275454	0.837830545062062	0.861896986894236	0.983606557377049	0.975423716000757	0.96590018272514	0.993526109739227	0.896629610046517
1	8	before	1.01070622705859	0.993930141599757	1.00000468442923	1.00381264563034	1.00716692061289	1.00122673473872	1.02465560948496	1.13453815261044	1.07545301249967	1.00315457413249	1.02508616149918	1.05213194793867	1.0075970169183	1.14960208687142	0.855421686746988	0.802713554232244	0.983606557377049	0.978020289098106	0.957301560697168	0.99105875109567	0.8676333178653
2	8	before	1.01148442545496	0.998725392014476	1.00056610051876	1.00130682891743	1.00490142415639	1.00065905003833	1.01311627535762	1.13483365068894	1.09373654665935	1.00378787878788	1.02097843973041	1.04955156700572	1.007333990778	1.14331274345383	0.84152857364101	0.730923117372852	0.998641304347826	0.971993560895196	0.958041731201261	0.991401216002562	0.870080977883205
0	9	before	1	1	1	1	0.999999999999998	1	1	1.11374033759268	1.08021563268873	1.00442198357549	1.01865141897102	1.03594125404511	1.00537086751776	1.09174745704662	0.841405233482724	0.832331819105801	0.98547062539482	0.964646381003447	0.926928182073107	0.983679995338688	0.782603695990046
1	9	before	1.00066976535924	0.995262220508069	0.999415428257319	1.00270509918704	1.00742285334098	1.00123103061458	1.02254761792357	1.1219026608195	1.08455950086231	1.00442198357549	1.02305205041842	1.0510039800764	1.00767649829583	1.13957059464233	0.836589698046181	0.696351895408002	0.984848484848485	0.964290378602865	0.930991781704867	0.984848898802237	0.800877744430959
2	9	before	0.996327438968276	1.00551458070456	0.999893769881191	1.00196456548611	1.00603089294023	1.00096600091277	1.01650242708655	1.12968607131972	1.07880073379034	1.00442198357549	1.02207111511653	1.04785548080733	1.00744045089221	1.13416245189083	0.747752011358258	0.875172689916667	0.984848484848485	0.974003590611822	0.92302500891528	0.985321231970259	0.811516028335046
0	10	before	1	1	1	1	1	1	1	1.1143624571441	1.09087703260225	1.00696643445218	1.02030441483956	1.03454961962702	1.00494563962379	1.08200043195838	0.809025866813429	0.785012495423937	0.976933514246947	0.966228013502847	0.954548432332127	0.990090246972934	0.867346443143605
1	10	before	0.994159026501112	0.991932340938605	1.00003998914082	1.00137878545456	1.00280255638756	1.00039195590201	1.01022226199316	1.11264209438512	1.07277929030074	1.00696643445218	1.02316576144175	1.04706207535036	1.00768569656241	1.13535209484586	0.795978649531015	0.751162581367126	0.98547062539482	0.951132257591219	0.901738779935994	0.978802989891106	0.74351469418816
2	10	before	0.998738291004952	1.00614150943576	1.00033681660281	0.99797988755379	1.00391232904701	1.00038332732808	1.00695755029757	1.11722619702807	1.09396369815107	1.00696643445218	1.01594797154828	1.03998392768622	1.00605777348228	1.10304313959426	0.821501014198783	0.845203050411724	0.986717267552182	0.966665875672605	0.945928272272737	0.989115256678082	0.846709647861978
0	11	before	1	1	1	1	1	1	1	1.11776447105788	1.07715816144828	1.00252206809584	1.0209402417117	1.0342942744018	1.00587732912939	1.0974774290642	0.820147328670585	0.808830581723306	0.983606557377049	0.971165012482182	0.958774447528997	0.986949597938315	0.851015203974887
1	11	before	1.01430331951167	1.00375107240834	1.00060827699695	0.998224684265466	0.999053763851483	0.999609495158598	0.99669730952669	1.17099135063207	1.08810658946308	1.00315457413249	1.02354235367711	1.0319123700184	1.00512859750416	1.08472115070836	0.784813197476953	0.842450685012062	0.984848484848485	0.952954178424877	0.918057262551068	0.981998339909084	0.780752925394647
2	11	before	1.01419821727957	1.00714170528983	1.00055290389451	1.00246702422097	1.00334851743361	1.00067018880565	1.01085992651706	1.14160263446762	1.10925414564328	1.00315457413249	1.02443498016356	1.03730750234111	1.00593897882117	1.09678492044723	0.814030443414957	0.774992011972906	0.983606557377049	0.958412393991256	0.957713247541023	0.987476767819777	0.831861622270536
0	12	before	1	1	1	1	1	1	1	1.10544462002586	1.0724370370727	1.00442198357549	1.01864333146579	1.03809858196232	1.00655276526399	1.11076444419047	0.850515463917526	0.750865372948977	0.98547062539482	0.967870242521151	0.960676632788788	0.99135029133597	0.879521055361698
1	12	before	1.00031659685704	0.996901370647848	1.00112035226957	0.999406254028631	1.00112371410401	0.999740624399442	0.997811114997461	1.12687683814045	1.08470103268916	1.00569259962049	1.02814917179477	1.03408132733696	1.00568411107041	1.09048617584527	0.847141190198366	0.757500227807527	0.987967067764408	0.945888068162332	0.922778323906485	0.983520024553196	0.798175575490781
2	12	before	1.00061841748456	1.01409115631513	1.00036782864193	1.00107957093581	1.00647640867247	1.00082051341445	1.01214941423081	1.12556626785922	1.0901261410834	1.00442198357549	1.02418037625944	1.03648168070616	1.00581206918523	1.09236393831832	0.831730769230769	0.897533422204709	0.984227129337539	0.962563216790213	0.955860023406971	0.989395585181855	0.850249898775306
0	13	before	1	1	1	1	1	1	1	1.12159052325801	1.07603031957524	1.00505689001264	1.02317935359116	1.03919993483124	1.00592067803146	1.09285038532701	0.823216722936571	0.820363193184556	0.984227129337539	0.956962567024256	0.9259991867971	0.98424955480792	0.800012127174571
1	13	before	0.998994301959826	1.0089077761191	1.00007967642366	0.995637279888768	1.00642229733789	1.00033292517316	1.00540476473315	1.12791925542104	1.09204006595971	1.00505689001264	1.02384350690911	1.03856159799154	1.00585798799473	1.09150451199639	0.810810810810811	0.88809845496953	0.98547062539482	0.956238917885381	0.948445639098228	0.986754944605	0.829740781301288
2	13	before	1.00210963605524	1.0101585828261	0.999244202996382	0.999944246627057	1.01049603165338	1.00140117019757	1.01881698002355	1.11363437854834	1.09054564122114	1.00505689001264	1.02207094777694	1.03922542544512	1.00624472238535	1.10104025944965	0.823809523809524	0.800031359441567	0.984227129337539	0.973408447326393	0.974639410786528	0.994513594741207	0.915257246460593
0	14	before	1	1	1	1	1	1	1	1.10688343133864	1.0626758138002	1.00252206809584	1.0249644815381	1.03185462015321	1.00535712383625	1.08619493185163	0.764441369768246	0.872698871361912	0.983606557377049	0.964243126066695	0.949294694780751	0.988548624247725	0.849033993438971
1	14	before	1.0106515928999	0.997078817519914	0.999440021978628	0.997779493084981	1.00677190927104	1.00078682527185	1.01153500611838	1.11892309011404	1.07050602086093	1.00252206809584	1.02119424901307	1.03976296952004	1.00618427531409	1.0996017572318	0.859452559920579	0.845809973868616	0.982986767485822	0.965015091698497	0.960000839914547	0.992515411065033	0.890673893158732
2	14	before	0.993768938579625	0.992768555422225	0.998878789423897	1.0006787363662	1.0064593929749	1.00060056495779	1.0079553279995	1.09769484083425	1.06420153898561	1.00252206809584	1.02199914308489	1.03671847468102	1.00647052677162	1.10538126897204	0.837080594949844	0.694573907501431	0.983606557377049	0.971026846593625	0.977629160429811	0.994723841769332	0.917129751569825
0	15	before	1	1	1	1	1	1	0.999999999999999	1.1325253328035	1.07685085320783	1.00315457413249	1.01952048193352	1.03280906691631	1.00566280932099	1.09153005031247	0.773874862788145	0.797638518649102	0.984227129337539	0.970289441084769	0.953738260558621	0.990001710068029	0.861539982612357
1	15	before	1.01799333554868	1.01148459356636	1.00018722824817	0.995462224231543	1.00108977768661	0.999162840157661	0.987441006485235	1.14993038635573	1.08984654091123	1.00315457413249	1.02233058122109	1.03604793084823	1.00605391061898	1.09696554857533	0.81223966677347	0.867295068781255	0.986093552465234	0.958281296744841	0.953389113297306	0.986632637954395	0.826980982239643
2	15	before	1.00710456022877	1.01463559744454	1.0001574985105	0.997842303352635	0.99828906307396	0.998657602513658	0.980036441405601	1.13752369841038	1.10632903370437	1.00315457413249	1.0239882235729	1.027518488876	1.00524898457704	1.08304082102616	0.795550154248855	0.866574639044918	0.984227129337539	0.961177824048869	0.93545274567668	0.980760242347298	0.771028900543996
0	16	before	1	1	1	1	1	1	1	1.11774731381993	1.08743137765036	1.00632911392405	1.0225613034326	1.03135017682185	1.00517220457155	1.08366940387167	0.808095515433896	0.730443854323253	0.982935153583618	0.97102262492093	0.946951735609714	0.992302646068417	0.886263624052157
1	16	before	1.00082148468281	0.993483957369562	1.00008513503903	0.997229904843973	0.999341703619143	0.999367368445599	0.988472942634638	1.10242376856919	1.07434550942209	1.00632911392405	1.01898175870816	1.03331953407936	1.00483111358419	1.07406304481569	0.853658536585366	0.77466809381047	0.984227129337539	0.969858765615753	0.959230472744963	0.991538098059968	0.875880509227399
2	16	before	1.01979019042226	1.01324761343643	0.999193980783172	0.998664060452161	0.998060804693866	0.99928290752403	0.987254982239474	1.13861914416818	1.09513387540682	1.00505689001264	1.02631808699686	1.02562641063645	1.00447392576392	1.0679938967859	0.875836302024503	0.839561009915702	0.968967701076631	0.966390618956899	0.938917325471719	0.986948805884783	0.826069376394951
0	17	before	1	1	1	1	1	1	1	1.115625	1.07536532065725	1.00378787878788	1.02403313685901	1.0366535077947	1.00610711015434	1.09883951729262	0.854181932377264	0.842561986156696	0.984848484848485	0.963098875212926	0.92846803925263	0.985704521394771	0.820445166426496
1	17	before	0.99929666990036	0.986139264224509	1.00077219797105	1.00012391994506	0.998381995600764	0.999487636323968	0.989552683293052	1.12239788253809	1.06513977842724	1.00442198357549	1.02534195408899	1.02698025826613	1.00418689501306	1.06342733261979	0.832634448055352	0.75455890747923	1	0.970328539586268	0.963765506875155	0.993391399718294	0.900531633151134
2	17	before	0.994691914740044	0.99297370956589	0.999253291951505	1.00175547045985	1.00136319604959	0.999965406907177	0.997273020134756	1.10546178844743	1.07600668664148	1.00378787878788	1.02517895021291	1.02953022973001	1.00456268246812	1.07010739928282	0.832378770523101	0.801780486295776	0.979591836734694	0.969110210526327	0.967224765601115	0.992839058212514	0.897727857035426
0	18	before	1	1	1	1	1	1	1	1.09238693542144	1.0708637269165	1.00632911392405	1.01952391691708	1.03725796381364	1.00587106795572	1.09619274947282	0.856942168110513	0.854329407892601	0.984227129337539	0.965000153512504	0.939932696540466	0.988501280395445	0.843822105466792
1	18	before	1.01804705694568	1.00538447974749	1.00072817966778	0.999267985504295	0.99937601290205	0.999498263085039	0.991421205696502	1.15070304049994	1.09253928071352	1.01016518424396	1.02393330350172	1.02650138276758	1.00470592371749	1.07255323966124	0.84897152917937	0.762561597654391	0.987341772151899	0.959416262555185	0.959125549722927	0.986771184735453	0.827412370966255
2	18	before	1.00173809332819	0.997509789912413	1.00058111607688	0.998124305467939	1.00257780539619	0.999982474326722	0.998463237996084	1.10444970023651	1.07383925402066	1.01016518424396	1.02437482548791	1.02932003068488	1.00496269148618	1.07463902751954	0.729630346429263	0.796166670046077	0.987341772151899	0.953582241011785	0.955292443885225	0.991234583589435	0.876252050450855
0	19	before	1	1	1	1	1	1	1	1.12329032883888	1.08370977958546	1.00378787878788	1.02592101016659	1.03653705952078	1.00647342149914	1.10392206497867	0.829311101360246	0.833587434822286	0.984848484848485	0.956050584716273	0.91468841057714	0.980904363926461	0.784316138149938
1	19	before	1.01740296203047	1.01351873477812	0.998952445136038	0.995112998049125	0.999486282989263	0.999131660009734	0.986677309172849	1.15821127170434	1.10885313435594	1.00378787878788	1.0235123401365	1.03199543434094	1.00494852812593	1.07393831366509	0.838102628770977	0.81446798415598	0.96651926721415	0.945072509628784	0.950214062742434	0.983118219091756	0.792813433391269
2	19	before	1.01287987173963	0.997951865112733	1.00036027187698	0.998735142319339	1.00381643841799	1.00047083291888	1.0034440179949	1.13091350191285	1.09238891816875	1.00378787878788	1.02325359091835	1.0283485896781	1.00510560805274	1.07697133400538	0.830584354382658	0.712267531026504	0.984848484848485	0.964343079755399	0.965687564679071	0.993761799084444	0.90705189532164
0	20	before	1	1	1	0.999999999999999	1	1	1	1.11175853630113	1.07339895584119	1.00505689001264	1.02603833922878	1.03445466931725	1.00609146208472	1.09150039430901	0.800933125972006	0.886383537922855	0.986093552465234	0.955516997659747	0.932769957541432	0.982502907193777	0.790075568051358
1	20	before	1.01770878550368	1.01082816690587	1.00077327610947	0.995005910534116	1.00130280158538	0.999417888367536	0.988372949494802	1.15704852138961	1.1099618974193	1.00684931506849	1.02009220244802	1.03404011518848	1.00521633549853	1.07599552010224	0.820261046581248	0.77364255278163	0.986301369863014	0.952081743957953	0.960372514520676	0.988153790084738	0.842941618888239
2	20	before	1.02071773875549	1.01504146436621	0.999485824923923	0.994273416631434	1.00314392269698	0.999840770595794	0.994843681621886	1.12683625940523	1.103249050313	1.00505689001264	1.01970648365278	1.03016649673909	1.00504037865992	1.07363108332202	0.851308398136857	0.799856974440437	0.981132075471698	0.955972501857018	0.961345772356419	0.985548257578962	0.825975058265108
0	21	before	1	1	1	1	1	1	1	1.12464522232734	1.07036065096443	1.00505689001264	1.0251413480359	1.03786980321973	1.0052414474403	1.08091274482842	0.820093457943925	0.84254665132626	0.984848484848485	0.964807566283471	0.928844054203126	0.984166546706656	0.810254519186523
1	21	before	1.01763788546483	1.0101364747651	1.00072652205103	0.997140156049653	1.00157659553242	0.999866058414223	0.995660488342172	1.15717029449424	1.11717886101693	1.00505689001264	1.02443596350448	1.03665359733688	1.00543829762627	1.07964912832624	0.839926962872794	0.765332080369658	0.986093552465234	0.965403316525245	0.961538134478153	0.992836674679234	0.894489800141638
2	21	before	1.02580971719649	1.01919046727022	1.00030323096937	0.992775131151014	1.00097898599848	0.999087215282483	0.988696754121519	1.17062634989201	1.11203914411682	1.00505689001264	1.02027045230683	1.02960645811657	1.00459617235976	1.0676721369268	0.788081805359662	0.850760095276579	0.981132075471698	0.922417951085052	0.936211254854064	0.975247895561584	0.726286424855297
0	22	before	1	1	1	1	1	1	1	1.16241173275394	1.07631588688292	1.00252206809584	1.02458707702696	1.0392122505042	1.00614575427476	1.0950517245453	0.807465618860511	0.854571168221794	0.98547062539482	0.958508580164933	0.922458936894838	0.985525627562431	0.820478686861534
1	22	before	1.01641900691155	0.993165731398339	0.999809121943357	1.00000078314612	1.00524270295704	1.00116099472095	1.01357008954073	1.1444568868981	1.08843162888676	1.00252206809584	1.02481317098285	1.04072380502833	1.00546842877518	1.07986747188945	0.885548118073082	0.699012666049109	0.983606557377049	0.971087464750373	0.964515991657403	0.99528043683917	0.92739942423779
2	22	before	1.00867062151374	0.990676364350005	0.999136093824172	0.997989967997916	1.00535655128699	1.0007580858806	1.00772206943808	1.12573673870334	1.05864636676142	1.00125944584383	1.01847688812211	1.03029117245273	1.00486681895294	1.07197864545617	0.833387421302006	0.822220086567288	0.982367758186398	0.966157350463248	0.961040130416493	0.992118555864306	0.892106100232281
0	23	before	1	1	1	1	1	1	0.999999999999999	1.11398569471922	1.08648256002241	1.00252206809584	1.02291394412325	1.02946053759853	1.00536541372362	1.08390456854254	0.83485143539167	0.638173743772085	0.984848484848485	0.964106723175096	0.932188302184551	0.987096682707009	0.838777227624183
1	23	before	0.993427498811871	1.00542232569705	0.999547844094136	1.0067288262538	1.00287150944197	1.00083880911952	1.01082740376031	1.11231018268712	1.08307042069894	1.00252206809584	1.03321255252444	1.04175663077827	1.00621574214891	1.09545784507187	0.819283823324509	0.758566383274355	0.983606557377049	0.974350546573253	0.969355075844651	0.995125618793445	0.923968355367061
2	23	before	0.989006324231858	1.00629601725291	0.999723425294858	1.00188284134688	1.00195076033356	0.999940581341732	0.997296867184142	1.1073336571151	1.07974084599726	1.00252206809584	1.02782759102285	1.0267929819235	1.00393434262068	1.05733882103738	0.790679260222838	0.816337976166969	0.984848484848485	0.969165183107273	0.953600006618836	0.992173686221081	0.888421656209938
0	24	before	1	1	1	1	1	1	1	1.11467889908257	1.06813895131238	1.00505689001264	1.02473732493291	1.03136111730282	1.00533549029296	1.08216040482562	0.853673494419232	0.871120393040169	0.984952120383037	0.965472721295715	0.94293112982347	0.98634487600447	0.825909707569434
1	24	before	0.990402444247017	0.992347522703774	0.999936642695136	1.00955793873068	1.00335716486813	1.00116352229213	1.01597298048024	1.10439871625448	1.06600691743536	1.00505689001264	1.03403063023014	1.04434339325382	1.00645742153199	1.10424095912796	0.762855528348088	0.741906998914687	0.984952120383037	0.977100808907455	0.966606677889886	0.995788727653776	0.932827499302492
2	24	before	0.991915545552016	0.987755596724251	0.99955386213597	0.996756384387084	1.00200887028605	0.999388591948568	0.994282055827511	1.10956682881631	1.06831748578755	1.00505689001264	1.02339465592084	1.03225368294351	1.00530299053115	1.08162570809612	0.819331697187087	0.662616568200151	0.984952120383037	0.949747519035352	0.936465893240971	0.978159062725841	0.786197604688
0	25	before	1	1	1	1	1	1	1	1.11428926750404	1.07169839194228	1.00442198357549	1.02901121636007	1.0287059553875	1.00537674437853	1.08115695850404	0.792192881745121	0.887370174124501	0.98547062539482	0.958241788639153	0.958601998268441	0.984306576408255	0.815918275243174
1	25	before	1.01292028534766	0.989311117671582	1.00001938911033	1.00223051786179	1.00008099772201	1.00040337628466	1.00561058912097	1.13345733550337	1.07371577605683	1.00442198357549	1.02719648044851	1.03474740386327	1.00614011187048	1.09391387916881	0.879103282626101	0.636937154335007	0.98547062539482	0.935851578279936	0.933235463646611	0.982264498109508	0.79596961515355
2	25	before	1.00483715043042	1.00065381303026	1.00077071651723	0.995591874407609	0.999973298205926	0.99867704791626	0.982020299469923	1.13769035532995	1.08085041577481	1.00505689001264	1.02316757605793	1.03019096894516	1.00503747711603	1.07480343673888	0.76447323016484	0.798347427458008	0.986301369863014	0.945894186798773	0.93553176621702	0.98280462886169	0.793261682695388
0	26	before	1	1	1	1	1	1	1	1.14700881125367	1.09600904740914	1.00569259962049	1.02732775044749	1.02756331978266	1.00460560520216	1.07118176923216	0.808668076109937	0.723897512409262	0.986717267552182	0.97021081968348	0.959279650568285	0.991867715573027	0.886173862915269
1	26	before	0.997707708713529	0.999520357944696	1.00098929584591	0.996903199279266	0.999968278751829	0.999207565618773	0.991341489086974	1.12775457295117	1.09061953553674	1.00632911392405	1.02503369063246	1.03613644408254	1.00505579469959	1.07830680616796	0.825485579752796	0.720343699623997	0.990371389270977	0.937924760378052	0.950212480176985	0.98103883686866	0.795208694964687
2	26	before	1.0062307430709	1.00804841853174	1.00069629699201	0.991624334740299	1.0008989556509	0.998463915568371	0.983533935814624	1.14656771799629	1.10327355151522	1.00569259962049	1.02117728467418	1.03592434241892	1.00562998717838	1.08255980830858	0.790947270181988	0.675081969273275	0.987341772151899	0.935323435184935	0.936911774690529	0.979090288823316	0.758579020207245
0	27	before	1	1	1	1	1	1	1	1.13428671084758	1.07210211254948	1.00632911392405	1.02662298565778	1.02255548506678	1.00504738461956	1.07703295175316	0.732091557779631	0.742694670020749	0.98547062539482	0.958270029460815	0.965440476600924	0.990390193892378	0.871379705636842
1	27	before	0.983014948715228	0.991561973695884	1.00063612343401	0.998258804231908	1.0038568491669	1.00011675422992	1.00391534121089	1.10298387343242	1.07473645862067	1.00632911392405	1.02576860800954	1.04034540176245	1.0058206279996	1.09432456130087	0.804887265398665	0.697663966098639	0.986977381768335	0.947879473933313	0.917058789532105	0.983336106433092	0.802061466061566
2	27	before	1.01114084144668	1.0000448928389	1.00058299308831	0.995941363898937	1.0017878481366	0.999357948379675	0.994883798911178	1.12296851452079	1.08535583345068	1.00632911392405	1.02271551063609	1.03774732330189	1.00582268038552	1.09103514181562	0.832152416942214	0.728626202974207	0.987341772151899	0.942239526524792	0.938874699041976	0.982144770063024	0.794037159935748
0	28	before	1	1	1	1	1	1	1	1.10244371326112	1.0764455338567	1.00315457413249	1.02849827843057	1.02619138035686	1.00460823620695	1.06715135955812	0.838313681150057	0.868446053176747	0.984227129337539	0.942920072935928	0.961012781957654	0.984141965913778	0.829179047043803
1	28	before	1.00368798766633	0.996278159367986	1.00021805523575	0.996864286159489	0.998739348867152	0.999606199864403	0.993624931834006	1.14550749649445	1.07121366087517	1.00315457413249	1.02526854646911	1.03006162725711	1.00505414273602	1.07532085276495	0.815446014453673	0.864143947151353	0.984227129337539	0.947322406572966	0.937651303037157	0.984957941445222	0.81020813398204
2	28	before	1.01702340790333	0.984358177262538	1.00037234258349	0.997770186670838	1.00137055371131	1.0002503628505	1.00379924911674	1.13390405427233	1.07312522750199	1.00409836065574	1.02491422803949	1.04191032208023	1.00685668592476	1.10632301087383	0.865394677177439	0.653796125703002	0.987967067764408	0.956785602118426	0.946827336909712	0.986007527882439	0.823459824229491
0	29	before	1	1	1	1	1	1	1	1.11697521956047	1.07095210651124	1.00315457413249	1.02871423770544	1.02627193849293	1.00485009205313	1.06992644657919	0.820986154967209	0.787692810812403	0.984227129337539	0.952135676136485	0.967323497915404	0.984708213863672	0.820271721109082
