PFT	scenario	year	period	mean.effects.Inds	mean.effects.seedlings	mean.effects.seeds	mean.effects.cover	mean.effects.shootmass	min.effects.Inds	min.effects.seedlings	min.effects.seeds	min.effects.cover	min.effects.shootmass	max.effects.Inds	max.effects.seedlings	max.effects.seeds	max.effects.cover	max.effects.shootmass
MECTcl3peb	2	3	before	0.943517335905637	0.953099869748401	0.94398859547241	0.998608186541737	0.953963280608251	1.49113643847645	1.69372801372014	1.53276748870592	1.02039400042976	1.53092871238333	0.046005122696852	0.0364066966108616	0.00176011577650441	0.963343411040069	6.6805819351899e-05
MECTcl3peb	0	4	before	1	1	1	1	1	1.53005464480874	1.69014084507042	1.59826167157786	1.01875693935663	1.56489552980264	0.0649070945945946	0.100723350253807	0.003082983643059	0.959688588818852	0.000642249557703244
MECTcl3peb	1	4	before	0.994832026308295	0.987317960920738	0.981314485614552	0.999933526192014	0.995003843120303	1.52175471327573	1.75383631713555	1.5221535795399	1.02061098663765	1.56479073334921	0.0649070945945946	0.1	0.00268024658268561	0.963468050680813	0.00347645507654775
MECTcl3peb	2	4	before	0.943278416461138	0.964927360085287	0.932766928076991	0.997734795106678	0.938246301555808	1.57800054104421	1.70928571428571	1.67165602357373	1.02503236519705	1.65318092544571	0.0345868288758763	0.049145330019651	0.00133580308481459	0.954856547418469	6.56102473754933e-05
MECTcl3peb	0	5	before	1	1	1	1	1	1.60626329048774	1.69014084507042	1.68040563678578	1.02427167528278	1.64771983342192	0.056360099044924	0.0397825700999891	0.00283361931898682	0.956102515460333	0.000149608337013965
MECTcl3peb	1	5	before	1.05676699251232	1.02358854311323	1.07575760532784	1.00257790792043	1.06942682092405	1.65974547392161	1.76527979073138	1.58242347373865	1.02528789304238	1.66266159680447	0.0545454545454546	0.148056707405791	0.00443473547624131	0.958457690395363	5.74941678861736e-05
MECTcl3peb	2	5	before	0.904535381481672	0.868519743633449	0.88530449407137	0.996010794120075	0.897140030343568	1.53026603122141	1.6	1.72034735549711	1.02459384222124	1.60307758306701	0.0249376558603491	0.0078228715309303	0.00161499908547952	0.949850931974662	3.60877415767157e-05
MECTcl3peb	0	6	before	1	1	1	1	1	1.61018528532662	1.73279450421255	1.69374852938718	1.02687562821315	1.62886381752523	0.0349509490204545	0.050761421319797	0.00305393731447774	0.953644251152103	4.27652635212644e-05
MECTcl3peb	1	6	before	1.12860443967062	1.06219361189103	1.11507197431653	1.00409076660813	1.11932619870574	1.80133448770003	1.81818181818182	1.71367482164657	1.03026228943488	1.7844507425967	0.0760885219402517	0.0378353952250594	0.00211695469011312	0.952022078345348	0.0365277458639487
MECTcl3peb	2	6	before	0.854287657044204	0.854686633850787	0.904897821665948	0.994908949753032	0.869042358160535	1.50571470668715	1.66550061371208	1.66680324510366	1.02856764706979	1.58404409284342	0.0217548948513415	0.0146458759161838	0.00169356375209049	0.948488228634645	3.44621843005452e-05
MECTcl3peb	0	7	before	1	1	1	1	1	1.60377358490566	1.69652089336219	1.57857837626164	1.0269079824916	1.60791368669624	0.0783063253667297	0.0773014117709382	0.00142569597873582	0.952672973955236	0.0401693656999344
MECTcl3peb	1	7	before	1.06606877838465	0.966669047749874	1.02304243229693	1.00170230781626	1.06361475218651	1.65876777251185	1.61062392179413	1.53859757715094	1.02686022951014	1.68127320648351	0.0219619326500732	0.030690537084399	0.00170534214216237	0.949430169829708	3.69012536862311e-05
MECTcl3peb	2	7	before	0.915117973305044	0.881018894783442	0.923224371557406	0.996110237332022	0.91334853937887	1.6767922235723	1.63009828009828	1.78032207553404	1.02802418642484	1.67980848925741	0.0225733634311512	0.0141732283464567	0.00170534214216237	0.942391517617063	5.33055105771734e-05
MECTcl3peb	0	8	before	1	1	1	1	1	1.52575518161297	1.68170730409308	1.52615237640315	1.02429348178269	1.51627440536049	0.0518991899189919	0.156753640239022	0.00167009207239564	0.950015811329926	0.00222573700931322
MECTcl3peb	1	8	before	0.974726531219906	0.981233829329781	0.920900482037478	0.997748594534162	0.952072728131479	1.48648648648649	1.71428571428571	1.42729947352121	1.02311148452949	1.52295911979107	0.0201477501678979	0.0140536534571224	0.00154846701765252	0.943573486542206	3.65603639150378e-05
MECTcl3peb	2	8	before	0.917746960416108	0.890736222574438	0.808801449920208	0.992794268357078	0.875836593072034	1.63719888633338	1.71428571428571	1.47143078352431	1.02506333664246	1.58555844403753	0.0226449239176897	0.0138433458552751	0.00146979731074246	0.937522501952803	3.65603639150378e-05
MECTcl3peb	0	9	before	1	1	1	1	1	1.41216843501326	1.70454545454545	1.41102355455797	1.02366049595694	1.41934607618622	0.062063972197194	0.0710900473933649	0.0213742748013907	0.943740047045795	0.0450844010916586
MECTcl3peb	1	9	before	0.968981601406498	0.946583777133214	0.883559260414633	0.996702698453838	0.945884443647855	1.62806002590731	1.70509213482488	1.66301500484805	1.03055075874718	1.61524297278622	0.0368673999290391	0.0150931514196439	0.00160708833093163	0.938731150688163	0.0130862974358799
MECTcl3peb	2	9	before	0.847053064986276	0.842172890768112	0.779297084996954	0.990879323563794	0.835010147445103	1.55729874058526	1.56162690980082	1.42793577811561	1.02135257761165	1.51793876443596	0.0218519310155617	0.013134589608515	0.00192850599711796	0.935250861899775	3.41337542695419e-05
MECTcl3peb	0	10	before	1	1	1	1	1	1.57230260120056	1.74418604651163	1.43765281173594	1.02864912439815	1.58215190148206	0.0586927624324005	0.0616144309050806	0.0426326171336458	0.940464185685018	0.0342523485322845
MECTcl3peb	1	10	before	0.951530495516731	0.908441083202516	0.914450758630203	0.99683805068827	0.945065464730219	1.6640236318408	1.67325973984976	1.68605637686385	1.03258762712388	1.66437625061215	0.0258125205828164	0.0150527474647735	0.00159076929603156	0.938523092623693	0.000179849648411956
MECTcl3peb	2	10	before	0.820954445736846	0.8337966849177	0.803284774080731	0.990580476936714	0.82152533944528	1.61278538421677	1.61290322580645	1.36993437655067	1.02639994508844	1.648069710968	0.0197249147127308	0.0144717800289436	0.0013790332437542	0.935750078416809	3.18942766815532e-05
MECTcl3peb	0	11	before	1	1	1	1	1	1.59008650691061	1.71083801723273	1.50673971978459	1.027785298716	1.59095424071395	0.0891190154713882	0.078740157480315	0.0147065953423728	0.942217378925944	0.0533657773724472
MECTcl3peb	1	11	before	0.983801518857491	1.05115919598793	1.00096455614307	0.998911993840132	0.988968814828723	1.76520252934722	2.06896551724138	1.73797041116416	1.03920996226856	1.75730499492433	0.0283933488499029	0.0277807785806032	0.00210094219176754	0.940523548522928	4.57944574516308e-05
MECTcl3peb	2	11	before	0.884632222210442	0.943100733471547	0.885856432261416	0.993345686086735	0.875425793906274	1.60658889468196	1.80658084181558	1.5408013920663	1.02803170792936	1.59060251636834	0.0357142857142857	0.0372208436724566	0.00227049118292591	0.938632817078525	5.04462762491494e-05
MECTcl3peb	0	12	before	1	1	1	1	1	1.58469945355191	1.76339746355977	1.57483089064262	1.0294042672717	1.58329445669995	0.0520057992484463	0.0733112827676884	0.00267706698441527	0.941384998417844	0.01462922752285
MECTcl3peb	1	12	before	0.964706247541021	1.01042265712627	0.963546376173366	0.997853516703159	0.961099826839352	1.74863387978142	1.94805194805195	1.76276454576505	1.03738258395736	1.7406333407634	0.0431965442764579	0.0343837696283405	0.0173650043494979	0.937706121932568	0.0196146097910952
MECTcl3peb	2	12	before	0.910715027692814	0.911725764268478	0.935174712943121	0.995668371681698	0.926366202123215	1.59042541848811	1.66666666666667	1.55827153668476	1.03236128839764	1.64907661994292	0.0404880939172173	0.0892335760076151	0.00203024451222378	0.940403045294551	0.00670905262625069
MECTcl3peb	0	13	before	1	1	1	1	1	1.61548418321114	1.76470588235294	1.65951972555746	1.03642159127695	1.62575388777426	0.0476287605142843	0.0698776579111946	0.00154993903573126	0.939894592494257	0.0100573125071453
MECTcl3peb	1	13	before	0.927217554582275	1.02639897662401	0.930230118424181	0.996077055338411	0.925466729095268	1.71805570848828	1.97379503752056	1.61225613823955	1.03644585406102	1.69835776619204	0.0534925201563943	0.0589589215597044	0.0435532869040484	0.937735749512851	0.0322185169368545
MECTcl3peb	2	13	before	0.868044595558885	0.931214907608106	0.936685202117544	0.992850544227002	0.856141086241948	1.52325832995801	1.70922361990438	1.6530138679952	1.02690030717689	1.50089478241563	0.0180292830714997	0.0244475138121547	0.00139494513215814	0.937867925445797	2.6142469005531e-05
MECTcl3peb	0	14	before	1	1	1	1	1	1.54831003781533	1.78774781756567	1.6311586759882	1.03215205479003	1.57909278660104	0.04754183307214	0.0898203592814371	0.0016936800073906	0.944871318373878	4.48054383043626e-05
MECTcl3peb	1	14	before	0.942821110211974	0.977132869811111	0.953929375377487	0.996652902850148	0.935750897914162	1.66029131890915	1.82237324851849	1.86149205989197	1.03680496931491	1.6690851671019	0.112359550561798	0.0894468488765044	0.05866291661962	0.941167251851724	0.0968354433560949
MECTcl3peb	2	14	before	0.863824294406422	0.853671432353999	0.857306597849491	0.991859993658788	0.845555884650493	1.36921674968806	1.57894736842105	1.47352156087531	1.02000452906767	1.3915504130619	0.024278271645943	0.0124241319660239	0.0014954473746985	0.9372343055862	3.56322035398884e-05
MECTcl3peb	0	15	before	1	1	1	1	1	1.58620689655172	1.68869210047426	1.65050517609474	1.03190332759308	1.61516274787209	0.0433274992472147	0.20979020979021	0.00210142897170076	0.945028803865491	0.000346447414326304
MECTcl3peb	1	15	before	0.95148144066845	0.992107320365303	0.946877857233933	0.996748801801624	0.939173065267659	1.62345445802995	1.78471173806379	1.66581870826739	1.03265252611611	1.61958944382381	0.106508881338654	0.146782438995794	0.105537024007775	0.943675632266692	0.10236311379353
MECTcl3peb	2	15	before	0.874382606674221	0.894384742540238	0.854037725103621	0.992045246116675	0.858355990903314	1.54285714285714	1.68539325842697	1.44578130298996	1.02568634946245	1.51898721522742	0.0216251423664303	0.0246899784935869	0.001382952419125	0.936642548023092	4.35053225811255e-05
MECTcl3peb	0	16	before	1	1	1	1	1	1.60944206008584	1.68382869111174	1.64065317369035	1.03228980211971	1.61014615286963	0.0420738488476646	0.242477343528745	0.00174963574863597	0.946706336615187	0.00102118455558547
MECTcl3peb	1	16	before	0.947673091406399	0.971411489009531	0.989810351270429	0.998021248494505	0.95268885153123	1.49254869953357	1.70454545454545	1.61178023103513	1.02826224149122	1.52297152425794	0.147004795620137	0.218181818181818	0.157765675625105	0.947196326762058	0.133126989887998
MECTcl3peb	2	16	before	0.919922341455749	0.910654079299161	0.868929674083413	0.994288659163616	0.913346303379126	1.5450643776824	1.57894736842105	1.5148040654987	1.03023803278814	1.53910989043977	0.0263419148968231	0.0326251600056891	0.00121778664378001	0.936527428735936	0.000247387445054117
MECTcl3peb	0	17	before	1	1	1	1	1	1.56351791530945	1.67964842805043	1.55465778397965	1.03146794626988	1.56583181312823	0.046494658068242	0.303030303030303	0.00168801062321352	0.94938011233244	0.0152118959605105
MECTcl3peb	1	17	before	0.960097028458264	0.988652390157626	0.925889538673182	0.997313505876353	0.945534850305324	1.47121535181237	1.64835164835165	1.40555662743585	1.02376703791802	1.46722867506842	0.21643319740945	0.213323353293413	0.20309000410203	0.948949105650018	0.212229356914336
MECTcl3peb	2	17	before	0.899248821539337	0.906143137806508	0.869000624234139	0.994039616877818	0.894441948341505	1.53133499628235	1.60714285714286	1.4861251963899	1.02929239728606	1.53401908796729	0.0199977181684499	0.0159780731431814	0.00121258314855876	0.93368503021032	3.00262098776516e-05
MECTcl3peb	0	18	before	1	1	1	1	1	1.45522388059701	1.6304347826087	1.49768933320758	1.02373275537736	1.45384361125681	0.0403146384735146	0.29126213592233	0.00183463796477495	0.955407088861117	0.000240654756753953
MECTcl3peb	1	18	before	0.957970227097793	0.887541804418004	0.919122393248513	0.996503617067973	0.95459761026819	1.38996544713306	1.45711654067997	1.39017259266245	1.02118560881334	1.43532016896259	0.205034698532135	0.180132609319777	0.186850820412464	0.949920958750173	0.175182397540005
MECTcl3peb	2	18	before	0.890711925902568	0.906257680700401	0.889327747638317	0.993940577922121	0.88948028194247	1.39517238851659	1.5	1.47527733602575	1.02490917948121	1.41279139589978	0.023305857780255	0.0265223646656997	0.0013953981631342	0.932701619582805	4.09384767209862e-05
MECTcl3peb	0	19	before	1	1	1	1	1	1.46073416778952	1.61290322580645	1.39227183181897	1.02301998278377	1.42801125814833	0.0395532726892514	0.0898203592814371	0.00139716189846359	0.944717562907696	0.000284519852319718
MECTcl3peb	1	19	before	0.915115592839188	0.925328456091984	0.896265106156977	0.994890435066151	0.911161529038456	1.39713774886126	1.61290322580645	1.42245052882578	1.02249615646849	1.38760941259941	0.130718954248366	0.128666758489316	0.0136585235351872	0.940797148485411	0.153194695964462
MECTcl3peb	2	19	before	0.893293589833337	0.905636834431896	0.834140505977763	0.992530490016938	0.876586860956579	1.37411219745659	1.60714285714286	1.33135557304595	1.02097614402241	1.36564089716264	0.0185648907693636	0.0131382959399214	0.00125744570861723	0.930219831467114	2.84695711398268e-05
MECTcl3peb	0	20	before	1	1	1	1	1	1.45553990008966	1.66666666666667	1.39352325669151	1.02375501005693	1.4325333222898	0.0492233092106326	0.109421202009286	0.00159822703347753	0.940664676772212	0.0216957074646666
MECTcl3peb	1	20	before	0.91673746421667	0.997883194019994	0.906985451358646	0.994262120089855	0.904486045433969	1.3892273747949	1.69842349551856	1.49745150598683	1.02484810330227	1.40602274734223	0.132646300977377	0.136602781879886	0.118317811328066	0.941089983801131	0.139222569993598
MECTcl3peb	2	20	before	0.863184494969117	0.903486534518597	0.812522939601756	0.99044167565667	0.852260730421625	1.40786998452197	1.59574468085106	1.3286423531195	1.01905488212432	1.37996810204958	0.027222725774555	0.0171721799049791	0.00166060086074478	0.929605320351478	3.82496910407408e-05
MECTcl3peb	0	21	before	1	1	1	1	1	1.43181818181818	1.6382252559727	1.5379566217774	1.02354589081334	1.42442564925977	0.0394104478644781	0.115710787950735	0.0012820649793267	0.940070502356476	0.000204213534465609
MECTcl3peb	1	21	before	0.975121891883432	0.959253448912091	0.955976820562092	0.997421999102654	0.964444226331641	1.56583629893238	1.67603535971297	1.53527409536739	1.02763302485652	1.53107565454581	0.123320770443386	0.194145855273055	0.0942779843192108	0.943393929366257	0.108200087462799
MECTcl3peb	2	21	before	0.864054403008769	0.891040965919186	0.871819350212913	0.992639873597412	0.871135623585351	1.38376383763838	1.53009456840522	1.40370233488413	1.024389336311	1.41505173509854	0.0340982377348521	0.030241935483871	0.00192309746899005	0.930393053165108	4.07943702326805e-05
MECTcl3peb	0	22	before	1	1	1	1	1	1.43696186069691	1.59605901550579	1.32172162401245	1.02176774009138	1.38186451762723	0.0451709448538477	0.105630450683621	0.00108243516986501	0.938122191340368	0.00166822472997611
MECTcl3peb	1	22	before	0.977309415548515	0.955963186584209	0.922133845055334	0.997174831090989	0.952286093378931	1.52625941265412	1.60645435921707	1.41874589984046	1.02647740011757	1.47125947050546	0.178019584481346	0.206150452980971	0.0881554464204008	0.94272628754741	0.146156791638799
MECTcl3peb	2	22	before	0.891060321435716	0.909243331057682	0.863127770777596	0.993139954983708	0.876506530286832	1.41699814609203	1.55172413793103	1.36259646768142	1.02068336324678	1.40751240497483	0.0321122372127094	0.0388589438976831	0.00139170236125501	0.931134041250649	0.00179769415848109
MECTcl3peb	0	23	before	1	1	1	1	1	1.38318985517194	1.62162162162162	1.32334985813235	1.02315453247954	1.37746549344588	0.0349613265385312	0.177771375166277	0.0010892398661791	0.942652820849775	0.000295837685989349
MECTcl3peb	1	23	before	0.887487451837026	0.90143032287427	0.952294591213743	0.994723772846707	0.902651640756342	1.24897560111554	1.45269129782446	1.32998638529612	1.01900377609236	1.30123230712366	0.157965632736275	0.238942072939424	0.0439849871600711	0.945079937879435	0.134929305586215
MECTcl3peb	2	23	before	0.822601702150997	0.875230553566837	0.864611589682078	0.991308950216917	0.843616170608003	1.24576710214725	1.45161290322581	1.34009350102061	1.01683703692662	1.28682376582232	0.0522380174280924	0.0425934690014198	0.0222558767366827	0.929306221494992	0.0320341086396619
MECTcl3peb	0	24	before	1	1	1	1	1	1.42752334302771	1.63267709839272	1.40443686006826	1.0252450030139	1.40602874668626	0.0339238105004102	0.111663897965348	0.00113600982858874	0.942426553526028	0.000447939157147952
MECTcl3peb	1	24	before	0.89827177330731	0.915716747075464	0.930909909266176	0.994737305363922	0.903328993448105	1.26434709849786	1.45631067961165	1.29378897144829	1.01548740201659	1.26104502773945	0.0616268498942918	0.275229357798165	0.0435511130629932	0.947450625112401	0.0471775103117216
MECTcl3peb	2	24	before	0.837855970260825	0.851611081477908	0.837950059974703	0.989431216918043	0.821004496841059	1.27630083158183	1.51898734177215	1.29438661590456	1.01606555342131	1.24465666077977	0.0437339592281812	0.0303727093296436	0.0085515010380346	0.924593678211	0.0263004097538415
MECTcl3peb	0	25	before	1	1	1	1	1	1.44109518565054	1.57894736842105	1.43256408208896	1.02940848851681	1.46476946482979	0.0340970010100225	0.17586898395722	0.00179669408288749	0.940356089293328	3.84853014812149e-05
MECTcl3peb	1	25	before	0.923755005827636	0.921238115519431	0.92649968622223	0.994320785253358	0.899906216732131	1.26561176875206	1.5	1.29389162100932	1.01615033929067	1.25458700399444	0.128382301707119	0.142935247320572	0.102904359727459	0.942692861726581	0.107421058384083
MECTcl3peb	2	25	before	0.831264430802422	0.87796228337257	0.780235086751115	0.988287562538849	0.816074201584393	1.35453422099253	1.5625	1.38182324636485	1.02312593010037	1.34967896724731	0.041958041958042	0.0276248292539326	0.00479680213191206	0.921518444438293	0.0198290814039984
MECTcl3peb	0	26	before	1	1	1	1	1	1.39559123164477	1.55172413793103	1.5362951814182	1.02352025890147	1.3974195463531	0.0354017318772612	0.0231928875144956	0.00124654315116875	0.937873109161342	4.16517982369674e-05
MECTcl3peb	1	26	before	0.946007654504943	0.985029763273688	1.01281311397383	0.997755201137551	0.956034470192817	1.34406543075245	1.51719869889181	1.44100388275107	1.02471568657895	1.39213932947094	0.0846277102840172	0.0942496141413553	0.0340721794652792	0.935393895868057	0.0776472151115755
MECTcl3peb	2	26	before	0.794527573127155	0.84689569638117	0.85891575417307	0.988146591109649	0.801398993749001	1.3075281926242	1.53061224489796	1.60813470145136	1.02401664988952	1.38080350036789	0.0442507715167448	0.0289855072463768	0.0051246773992493	0.92801776935023	0.0239103287111437
MECTcl3peb	0	27	before	1	1	1	1	1	1.40145571937891	1.54034229828851	1.36583160258767	1.01927186068163	1.38464517510578	0.0684943037231336	0.0341547473908205	0.00243602533466348	0.941820717572117	0.0341582256983282
MECTcl3peb	1	27	before	1.04159941615579	1.05190667935439	1.14205528288084	1.00489487892869	1.06409756003674	1.49481356882534	1.73076923076923	1.68153948584432	1.03387369303479	1.53576564420837	0.0893964863860447	0.140872826027211	0.0874978883246713	0.942684057147648	0.0744033789816667
MECTcl3peb	2	27	before	0.938453322297255	0.910287857853063	0.971227876055519	0.996986321531572	0.955386842543316	1.50672196913432	1.61290322580645	1.65754123842888	1.03102357837198	1.57503690257423	0.0364919166433044	0.0453700649754599	0.00129011142590057	0.937285429810421	8.8243232324222e-05
MECTcl3peb	0	28	before	1	1	1	1	1	1.41002713944639	1.55172413793103	1.39816519243534	1.02202621431674	1.38494085507321	0.0628130327047783	0.0366300366300366	0.00841063927186558	0.942771961474524	0.0317852788872139
MECTcl3peb	1	28	before	1.12932303709461	1.08466774832053	1.19806054015396	1.00789575989147	1.1332733396784	1.82885159195643	1.86663409476821	1.97423009210828	1.04498548788131	1.91272803873213	0.101795375030362	0.171350364963504	0.0716454468910265	0.945967577362364	0.0961017121572346
MECTcl3peb	2	28	before	0.970714362548353	0.966466261085589	0.982583081381312	0.997471615797017	0.944226713554476	1.57923358996483	1.74418604651163	1.61306329330379	1.030155120806	1.51736172216813	0.0334625052366988	0.0376416219439475	0.00153088561732963	0.938930338534614	0.000155887696781903
MECTcl3peb	0	29	before	1	1	1	1	1	1.45700794843173	1.59574468085106	1.40629013934859	1.02462655234672	1.47504030736643	0.0577955064829295	0.0742699772687533	0.0361637283637371	0.940734183828058	0.0343639300751329
MECTcl3peb	1	29	before	1.11308548017031	1.08419543839128	1.14978282956624	1.00636204077637	1.11588183686303	1.79877822005888	1.85095540886012	1.83968385901979	1.03830223415955	1.77845911204685	0.154554042979421	0.267607316728807	0.097459387687205	0.950428498392934	0.123306015017142
MECTcl3peb	2	29	before	0.955168359506564	0.918380374204394	0.92941399292344	0.996471151434493	0.939419951190369	1.55843871854167	1.59574468085106	1.51493941117284	1.03076531998705	1.54146563700541	0.041418658412952	0.0817725451352933	0.0026649492549246	0.940853854491438	3.86038525557021e-05
MECTcl3peb	0	30	before	1	1	1	1	1	1.44219964629975	1.68539325842697	1.44942681739341	1.02458710799347	1.46115410617574	0.0693528576507425	0.16120218579235	0.0581121934833725	0.940211455659249	0.0422759771755341
MECTcl3peb	1	30	before	1.05972796643223	1.02204347999661	1.05854541962703	1.00359227017494	1.06843817581235	1.52867642427487	1.68418048867487	1.53442811869778	1.02784779043833	1.52748025075067	0.230132004310345	0.309278350515464	0.124958011420894	0.953010294160707	0.205570373858313
MECTcl3peb	2	30	before	0.925381081435935	0.953513275057031	0.95309631030976	0.996754099542489	0.939207484105866	1.47599090943303	1.68539325842697	1.5114399030339	1.03081234813115	1.58604149539808	0.040029503737497	0.0973981513843131	0.00167954316425932	0.938979071855625	4.24924490908063e-05
MECTcl3peb	0	31	before	1	1	1	1	1	1.49386274119545	1.66381779402803	1.49686789042291	1.02698040867192	1.49394423914138	0.194523667819662	0.230375278911364	0.0791755413156053	0.94520569528113	0.168892481966561
MECTcl3peb	1	31	before	0.987354639380576	0.9997157560363	1.02819531442149	0.999578034658438	0.976735488492041	1.49044036018256	1.6650641025641	1.50099694413221	1.02615153375011	1.47412068277995	0.135169874906599	0.19866120458639	0.115218434949592	0.946877553753577	0.128704593427815
MECTcl3peb	2	31	before	0.934733259346996	0.927403167757244	0.937344884279048	0.996452429992308	0.931317140034128	1.47560694385336	1.6856986474365	1.59770457593497	1.03076021721438	1.50081941386083	0.0379796400952293	0.0793650793650794	0.00165181865233622	0.934126438752334	0.00109102528265156
MECTcl3peb	0	32	before	1	1	1	1	1	1.50279273070348	1.5945471163442	1.53704627345522	1.03065430405232	1.52189104577468	0.153909835557453	0.2327591555368	0.171905878876309	0.947184688716951	0.138274842150937
MECTcl3peb	1	32	before	1.02138015204733	0.987422351282093	0.974173009902954	0.999772407466775	1.02038753499411	1.58567381280665	1.68539325842697	1.42867720949913	1.03107094041949	1.58483091047774	0.125653181118185	0.193427464700737	0.145032598858578	0.94594538139118	0.135564197323232
MECTcl3peb	2	32	before	0.901807693374953	0.902856217465011	0.873700291359702	0.993976321959155	0.896489791003036	1.4405782960095	1.67743445692884	1.46653306983359	1.02607772838969	1.45131793894959	0.0569924402628813	0.0181743337724187	0.0012466985575236	0.932820704782283	0.0365649588085256
MECTcl3peb	0	33	before	1	1	1	1	1	1.4453860331152	1.58127553324578	1.46051862253694	1.02663023668385	1.45384265071765	0.215851613064846	0.182698616641806	0.134561107066775	0.948451975739185	0.213223537056411
MECTcl3peb	1	33	before	0.976705506064607	0.9256287098136	1.066486707603	0.99893561350954	0.981124619334817	1.45635796652168	1.53846153846154	1.62842879059703	1.02532862305408	1.45871226576722	0.206131238466728	0.265817469204927	0.156366344005957	0.9526141707514	0.195025523796599
MECTcl3peb	2	33	before	0.90366329559429	0.901323689222677	0.975010046436316	0.995440209963052	0.922359489273877	1.49155341580033	1.61004525891895	1.56395285976862	1.02878047980661	1.52989102012736	0.0199980802448735	0.0237961322613016	0.00164911772201872	0.933861965953029	5.86206289237791e-05
MECTcl3peb	0	34	before	1	1	1	1	1	1.49305254515599	1.68539325842697	1.52314998021369	1.02592930595045	1.48370037267026	0.102307226287985	0.16488179442849	0.0685595567867036	0.947364722247752	0.100636161024731
MECTcl3peb	1	34	before	1.09689220186836	1.12096862477671	1.07048238600018	1.00437850637993	1.10229173550584	1.49176122811469	1.80722891566265	1.60926016248719	1.02692635899204	1.4857474910511	0.239668156908091	0.337078651685393	0.167242111058856	0.966257641029986	0.218954627660865
MECTcl3peb	2	34	before	0.996257074104718	0.953118551157866	0.940469537404926	0.998441175470801	0.983912823890415	1.62449677465649	1.68539325842697	1.6731796596755	1.03637588150753	1.66440164609441	0.0210263026600433	0.0111579469377635	0.00103235871023985	0.935895990620687	3.97592750433807e-05
MECTcl3peb	0	35	before	1	1	1	1	1	1.51516991900656	1.64383561643836	1.58315104766291	1.02747853358093	1.53779747897871	0.175655662509512	0.233276153307541	0.134411696983652	0.949814996741226	0.173507166453343
MECTcl3peb	1	35	before	1.0589177023346	1.05662912018299	1.07517249887461	1.00370120183402	1.07685490573742	1.47571293256079	1.67609893859522	1.40217689242894	1.02610679272696	1.45326967102053	0.389540150393517	0.340909090909091	0.318100246993864	0.975082696561817	0.357330372264934
MECTcl3peb	2	35	before	0.955255222761105	0.983406481878687	0.951681323666745	0.997869377565323	0.970433416750893	1.75651516068511	1.78571428571429	1.68032654119019	1.03542910583574	1.75708160967797	0.030114461659505	0.0313619670124277	0.00166868763279972	0.934332481657456	4.22257086290995e-05
MECTcl3peb	0	36	during	1	1	1	1	1	1.42506142506142	1.60714285714286	1.42340580546058	1.02314513891827	1.40620878269686	0.198793405373083	0.249412625199648	0.210300255277767	0.947913940569893	0.196069912031299
MECTcl3peb	1	36	during	0.99631663623306	1.02051332133857	0.881129698864106	0.999335473030868	0.997152670600809	1.39256929637526	1.61290322580645	1.19530942075689	1.01761310046963	1.41144177103909	0.463520370781454	0.3	0.160595377986682	0.963448225616849	0.421973590702083
MECTcl3peb	2	36	during	0.754178229501701	0.898644297188309	0.501020791886116	0.986204112533918	0.757931581467947	1.46544963070129	1.90886776453787	1.18364552865766	1.02610923732055	1.52250601605847	0.0220473110959837	0.0207030549311309	0.00121560841201021	0.924562205233967	3.82541269642921e-05
MECTcl3peb	0	37	during	1	1	1	1	1	1.38500124957046	1.59772615011697	1.43805167192836	1.02369306527501	1.40168888854229	0.176800602130616	0.237281122738756	0.155975841752396	0.945128273193446	0.156918264108586
MECTcl3peb	1	37	during	0.845349963635355	0.931147501381338	0.884342532856805	0.99349960494499	0.862138060967965	1.22641509433962	1.47890103217972	1.24323550597492	1.0155219439953	1.23922059708034	0.0705947008176928	0.283018867924528	0.0708717221828491	0.95049138210651	0.0587881932533059
MECTcl3peb	2	37	during	0.48442448116969	0.617044408914381	0.344289998474549	0.971096029641245	0.502294826846591	1.1385199691413	1.38888888888889	0.982259941266646	1.01891067400616	1.24147826245167	0.0160599571734475	0.00539245227823571	0.000966432575220669	0.917311415097399	0.000211732261729694
MECTcl3peb	0	38	during	1	1	1	1	1	1.49700921040641	1.62162162162162	1.52400505793199	1.03022067818562	1.50755706020572	0.204265094908804	0.0622397709768863	0.00145830185946559	0.938053697613848	0.144923398377696
MECTcl3peb	1	38	during	0.934744497083279	0.953604001984449	0.859917048443311	0.994598327121973	0.912836855677526	1.39937436073668	1.54833642405302	1.37162189703664	1.02202012493606	1.40876358789649	0.161566697679828	0.171084131326949	0.0612780064946535	0.947243242620514	0.143904158829384
MECTcl3peb	2	38	during	0.418784102207936	0.586602026655214	0.288702924142155	0.965619192363853	0.416831421620551	1.14056496681802	1.45259921149076	0.836424407940325	1.01273297434105	1.15043912458211	0.0107635246476927	0.00439270810454645	0.000838143138648889	0.914506840307572	2.29316335397639e-05
MECTcl3peb	0	39	during	1	1	1	1	1	1.59538093575918	1.68788193436168	1.58922897422535	1.03350240713182	1.56761332940899	0.0340468104185778	0.022430524936711	0.00166020263695519	0.932041017257745	0.00319451631605123
MECTcl3peb	1	39	during	0.833553395125188	0.864889678210534	0.790508861561359	0.990482259096128	0.82333181816276	1.38368302530208	1.46909207812897	1.27545067584082	1.02199175779529	1.35151372365873	0.112736635463863	0.157454243570932	0.141117224141191	0.940768160854415	0.123628215804324
